r_points,r_text,place
40,"We knew that we had booked a 2 star and were amazed at the price for 2 nights in the city. It is a very clean hotel. Our bathroom was clean though the showerhead really needs replaced (sorry I meant to tell you this when we left). Bedroom was fine though looked a wee bit tired in places. Breakfast adequate and plentiful with good choice. Free parking too. We really only needed a place to sleep as we didn't go to look at 4 walls! Great location about 50 metres from Ledra Street.The duvet cover was non existent which was weird.One of our highlights was Lia, who worked there. She was great fun and very professional.Would definitely recommend for one or two nights.",Royiatiko Hotel
40,"I had the chance to stay in this hotel for few nights and I have to say that it is perfectly located in the very heart of Nicosia, few metres away from Ledra Street. Rooms are new and clean.The hotel has a pool and the breakfast was rich and tasty.Only advice is to have a minibar at least with a bottle of water in it.I would definetly recommend this hotel to other people!",Royiatiko Hotel
30,"This hotel is literally seconds from Ledras Street, making it an excellent location for tourists. There is also a car park within a 30 second walk which is great.The hotel is very reasonably priced. My wife was able to borrow a hair dryer from reception. There is a bar and a lift to the upper floors. Breakfast was ok, better than I expected with cooked options, however the sausages were horrible.My only real complaint, and my reason for a 3 star review was the bed. It was uncomfortable and it wasn’t until Sunday morning that we realised that the duvet had no duvet cover on it! Understandably we both found this to be disgusting and unhygienic.",Royiatiko Hotel
40,"The room was very clean and the location of the hotel was perfect, next to the market and the centre. The staff there were really helpful!I wished we had more cosmetics in the bathroom. The breakfast was ok, without big variety, but with all the necessary.",Royiatiko Hotel
40,"Breakfast was limited but excellent quality. Personnel extremely friendly. Location: couldn't be better, although a little noisy due to a parking lot just outside. Walking distance is too little to say: around the corner is the correct expression. On the other hand the mattress was too soft for me. Sorry! And I had a slight trouble with the curtains.",Royiatiko Hotel
40,"Very good location for visiting the old town, just a few steps away from bustling Ledra Street. The room was fine and had a small balcony. Staff were pleasant and helpful. Breakfast was very good for a hotel of this size and price - including great yoghurt, croissants, boiled eggs, scrambled eggs, bacon. A special thanks to the lady who served coffee at breakfast, who was very efficient and friendly.",Royiatiko Hotel
40,"A very good location, right in the centre of the old part of Nicosia. As to be expected the hotel is surrounded by old buildings, some in better condition than others. We arrived on the Inter City bus from Paphos and the bus terminius is only five minutes away from the hotel. From the hotel it is very easy to visit the sights. The foot crossing over the border to Turkish Northern Cyprus is no more than 10 minutes away. It's well going over the border - most things are cheaper including beer which is typically around €1.50 a pint in a restaurant. No complaint about the hotel. It was fine. Breakfast was good and staff also pleasant and helpful.",Royiatiko Hotel
30,"+: the location is good as close to the Ledra Street so within the city center, there's a parking, not easy to find with a car same as the hotel but feasible, it's quiet, the pool is very nice but closes quite early, the staff is nice.-: the hotel location is convenient okay but the neighborhood is not very nice and kind of weird, the view is on a car park which is not very nice, the furnitures and the decoration is very old and simple, would need a refresh, the pool closes very early, the bar is not working which is sad as it would be so nice next to the pool but the hotel was very far from being full... The breakfast is very simple and not so qualitative would love to have nice local fresh products knowing that Cyprus has ton of production in vegetables and fruits!",Royiatiko Hotel
40,"This hotel has a very handy location close to many sights and shopping. Pool is small but ok for a quick swim. Breakfast is simple but fairly good quality (coffee and croissants actually very good). As others have commented, the beds are a bit on the hard side but otherwise all essentials are there, including air conditioning. Staff vary from very warm to somewhat less enthusiastic but all responded to enquiries and get the job done. Would recommend.",Royiatiko Hotel
40,"During our holiday in Cypros, we spent 3 days in Nicosia and thank god we ended up in Royiatiko!!! Lovely and helpfull staff, good rooms, gym and even breakfast( with even I mean everything from our stay surprised us in a positiv direction). We travel with a one year old so to live in the heart of Ledra Street/Nicosia is just amaizing and for us 10 out of 10! I can’t get my mind around only 2 stars, and hopefully if we ever return u will be ***!",Royiatiko Hotel
40,"Situated in the city centre of Nicosia, the Royiatiko is good value for money. Whatever is offered by the hotel absolutely fulfills what you can and would expect from a two-star-hotel. Breakfast buffet is nothing special, but is absolutely sufficient for a start into the day. The hotel has even got a pool to cool down after a hot day. What else could you want from a reasonably priced hotel right in the centre of a European capital.We had booked two double rooms and had let the hotel know, that we would be arriving at two in the morning, which they confirmed by email. However, we were received by the most impolite receptionist I’ve ever met in my life. He pretended to not have known about keeping both rooms for us until after midnight and so just had one room left, the second would no longer be available for us. What followed was a very unfriendly discussion. Only when I kept insisting on having both rooms immediately as otherwise I would not hesitate sleeping on one of the sofas in the hotel lobby, that man eventually gave us the cards for both our rooms.I did inform the hotel manager about the incident and she promised to follow the case.Apart from this particular receptionist the staff was fantastic, helpful and friendly at all times.Despite our extremely bad experience with one of the receptionists the Royiatiko will remain one of my choices when returning to Nicosia next time.",Royiatiko Hotel
40,"Royatiko hotel is a medium class hotel with excellent service ,central position in the old town and no nonsense facilities. The rooms are small and so is the bathroom but are adequately equipped EXCEPT for the balconies which need a chair and a small table. The rooms are adequately clean but the decorations in dark colours are not pleasant. The breakfast has enough of everything but lacks the local touch.",Royiatiko Hotel
40,"Location matters. Royatiko is at the heart of Nicosia literally a few yards from Ledra street and all the restaurants and amenities. The hotel itself would do with some maintenance, but it’s clean and the rooms are air conditioned, which is a must in Nicosia. The breakfast is fine and there is a swimming pool. The staff is very friendly.",Royiatiko Hotel
40,"Nice hotel with a swimming pool, which is appreciated ahem it is so hot (33 C today), really in the center of the old town near Ledras street where there are lots of restaurants.The staff is very nice.Ome thing is not nice: the bed mattress. I really understand why the owner does not invest in mattress (the bed spring is good) because when the note of Trip Advisor and Booking will be below 8, nobody will select this hotel anymore and the owner will not get the money to invest anymore...Bad strategy in my view.",Royiatiko Hotel
50,"Right bang in the middle of the tourist area with parking, this proved an excellent choice. Very helpful friendly staff. Smallish but adequate and well presented room. Small pool with a bar, excellent breakfast, and car parking about 100 yards away. Good WiFi in rooms. Only grouse - shower cubicle a little tight for a fatty!",Royiatiko Hotel
30,"The best thing about this hotel is the location. Being in the old town is perfect as you can walk everywhere without using the car. There is also a free car park 1min from the hotel.The rest... tiny, dated, dark room, the cleanliness wasn't impeccable, the breakfast was average, the staff wasn't the warmest staff we ever met...The pool must be really nice in the summer when it is really hot and the gym isn't bad at all for a small hotel.Don't stay more than 1 or 2 nights!",Royiatiko Hotel
50,"The location could not be better being set back from Ledra street by a minute or two and perhaps 10 minutes from the crossing point into Turkey. In short everything you need is on your doorstep. The rooms are basic but this is a two star hotel and in my view could be described as three star. You get a fridge, TV, toiletries and FREE parking. The breakfast was more than adequate. A gem indeed!",Royiatiko Hotel
40,"You can wake up in the morning, step outside for fresh air and start taking in the history on the Cypriot side and, if you wish, within 15 minutes, on the Turkish side. The balcony in the room and the large doors lets the crisp sunshine into the room, which, while not really big, is cozy, comfy and clean with a laaaarge bathroom.",Royiatiko Hotel
50,"Stayed here recently for a couple of nights as my husband was speaking at a conference. Our room did look out on a car park which didn't bother me, but basically - the location cannot be beat. And I experienced a major helping hand from the owner herself (see end below )You are 2 mins walk from Ledras street, full of eateries, shops, kebab pit stops, and new hipster places like The Gym & Market resto/bars. The wooden shutters did a great job keeping the light out, and the bed was comfy too, leading to a restful night.Staff were very friendly, breakfast had nice range of hot and cold dishes (scrambled eggs & bacon were yummy), and reception was toasty both nights when Nicosia was feeling chilly. Lady running breakfast was uber efficient, and service oriented.2 things stand out for me. I asked if it was possible to get a breakfast pack our 2nd morning as our flight was early - got 2 great triple layer club sandwiches, apples, oranges, and even hardboiled eggs as requested! Really kept us going for 5 hr flight home.Secondly, owner Yiota arrived in reception just as I was explaining to the receptionist that I needed to see a doctor. And because I needed a tetanus shot, she simply bundled me into her car, and smoothed the whole process for me. Cannot thank her enough for going above and beyond to help me (a guest) like this. This typifies Cypriot friendliness, and warmth in my opinion, and we had a great bonding time in the waiting area!",Royiatiko Hotel
30,Stayed one night. Room was adequate for one night stay. Strange duvet with no cover. Bed comfortable and breakfast ok. Staff on reception more interested in looking at computer. Girl cleaning rooms very pleasant.,Royiatiko Hotel
30,"This charming hotel is in the ideal location in old Nicosia. The staff are truly wonderful. I clearly had the bad fortune to arrive on the wrong day -- a Sunday after a big fat Greek wedding the day before. It's rare the hotel where you pull back the bedsheets and find long strands of female hair on the bed, and then ask politely to change the room --- only to find the exact same story in another room. But three times is the charm: the third room was spotless, perfectly clean, nice bed, wonderful balcony, and got a good night's sleep. All in all do bear in mind you're literally at the junction of a divided city here, so being prepared to expect some unusual and weird things is par for the course. Was glad I stayed here and not in another nearby hotel. I had inspected two other hotels prior to this (one in the same price range), and they were gross.",Royiatiko Hotel
50,"This is our first trip to Nicosia. This hotel appeared to be in an odd location at first but turned out to be absolutely ideal. The room was spacious with a balcony, the front desk staff extremely helpful and the lady who looked after breakfast and the pool area was fabulous. The pool was wonderful and refreshing after a day of exploring.Getting to the hotel from the Larnaca airport was a bit of an adventure but interesting nonetheless. We took the airport shuttle to Kapnos. Cost 8 Euro pp. Then we walked across the pedestrian bridge and took bus 158 to the city centre bus station for 1.5 Euro pp. The hotel was a very short walk from there. The Cypriots were very helpful with directions.If traveling to Nicosia in the future I would definitely stay at this property again!",Royiatiko Hotel
40,"Lovely place to stay for a night or two to explore the Old Town museums and galleries. Friendly, room comfortable, safe, WiFi, small pool, breakfast fine, but best of all location just off Ledra St is perfect. Would recommend.",Royiatiko Hotel
40,"Location:Perfect! It is very close to Ledra street which is convenient for shopping and strolling to do sightseeing. Parking is available off site at no cost.Rooms:The rooms are standard size with en suite bathroom. I liked the shutters in front of the windows that can be opened especially in morning to let sunlight in. Mini fridge to keep your own items cold.Breakfast:Was included and had a small selection of hot food, fruit, cereal, different breads, yogurt and juice. It was enough and choice of different coffee and teas.What i did not like:On the beds there were no duvet covers over the duvets and they were not clean. There were some stains on it and the trimming of the small throw pillows were falling apart and leaving small pieces of black material all over.There were no sugar or tea added to the complimentary tray. A bottle of drinking water would be welcome.I would stay here again.",Royiatiko Hotel
40,"This was the 3rd time I've stayed at the Royiatiko Hotel in the past year.The rooms are basic but clean and the staff are friendly. The pool is small but fine for a dip and the gym is nice and quiet.The air con was a huge relief in the 49 degree heat!Wifi in the rooms is consistent and the speed fine, and this is the same in the pool and lounge areas.The main plus point about this hotel is the (very) central location - it's just off Ledra Street so restaurants, shops etc are all close by.I've booked again for November and I'm looking forward to it.",Royiatiko Hotel
40,"Very good hotel. Rooms clean and tidy and excellent value. Staff are polite and friendly. There is a decent swimming pool with a bar. The hotel is very well situated right in the heart of the centre - all of the main attractions are within a 15 minute or so walk. Likewise it is adjacent to the main shopping area and many bars and restaurants. As others have commented the main downside is the parking - not least, finding it! That said the parking is free and our car didn;t come to any harm.",Royiatiko Hotel
40,"Located within the old town walls, the Royiatiko makes a good location for exploring the old city ... and it is close to the main bus terminal if (like me) you are traveling by public transit. Rooms are modern, good AC, but poor wifi service (in fact, I couldn't get the hotel wifi to work at all). I didn't use the pool, but it was nice and clean. Staff was efficient rather than warm/welcoming.",Royiatiko Hotel
40,"As a family of 6, we stayed here overnight last Saturday (6th May) in 3 rooms. Service was faultless, rooms very well furnished and very clean, bathrooms modern and roomy. One small criticism is that the shower tiles/grout are in need of a 'deep clean' but other than that a very pleasant experience. There is a fridge in the room to store water etc. Breakfast was buffet style and was satisfactory with a selection of cooked eggs, bacon, beans, toast or fresh ham, cheeses, olives, or cereal and pastries with tea/coffee and/or fruit juices. This hotel really is right in the heart of Nicosia, a very short walk down the street and you find yourself in the heart of Ledra Street with it's fantastic array of shops, cafes, bars, restaurants etc. Parking is just around the corner in a designated car park, the attendants guide you or even park for you. I would happily stay here again and would recommend this place to others, the hotel staff were all very professional and helpful.",Royiatiko Hotel
40,Good location and very central. Nice bar with a nice atmosphere. A good meeting place before going out. Parking is not all that good but you can find other roads to park. Walking distance to restaurants and other bars.,Royiatiko Hotel
30,"Delighted by location as everything was within walking distance also parking available nearby . We were pleasantly surprised by the hotel facilities and rooms . Absolutely fine for a city break .Clean,decent bed ,rooms had nice balcony ,bathrooms small but adequate . Also had a decent size pool ,great to cool off in the summer city heat . Generally good value for the money we paid ,pleasant enough and would definitely use again when in Nicosia.",Royiatiko Hotel
50,"Again, very surprising to see a modern, clean, and welcoming hotel with elevator right in the old part of Southern Nicosia. Very convenient to Lidras Street crossing over to TRNC Turkish part. Breakfast is included and offers good variety, elevator is convenient if you have luggage.",Royiatiko Hotel
40,"One way roads made it difficult to find the hotel, but it was well worth the effort. Perfect location for exploring both south and north Nicosia. No need to use the car. Numerous places to eat within a few minutes walk. Rooms were small but newly decorated, and clean and contained fridge, safe, coffee and tea facilities and excellent wifi.Positives -Excellent location.Free parking.Friendly reception staff.Newly decorated rooms.Excellent free wifi.Negatives -Unfriendly breakfast staffBasic breakfastSmall rooms",Royiatiko Hotel
30,"Although the hotel enjoys a great location and offers a free parking lot, it's biggest problem is the 24/7 NOISE coming from people who come in or go out all night long. I don't know what goes on during the day because we left it every day around 10AM but at night...it is a nightmare! oh, and the coffee in the moning is abominable: / If you need a place to spend a night or one day it will do...longer - a problem",Royiatiko Hotel
20,"Difficult to find a good hotel in Nicosia and royiatiko is below average unless you are charged at 50-60€ maximum. Old furnitured rooms , lack of amenities, hard bed and pillows , basic breakfast, good location in Ledra str. Wifi was ok.",Royiatiko Hotel
30,"Undoubtedly great location, very convenient, friendly and helpful staff as well, but that's that for the pro's. The rooms are old-fashioned and small and the blankets were lacking. I know it's hot in Cyprus but people have different preferences, please! By the way, for people who use it, there was no mini bar...",Royiatiko Hotel
20,"not much the room was spacious just that. They place looked great from the photos, but on the inside looked dated. Not very clean and the twin bed mattress had a whole on one side we slept both on the one side of the bed because of that. Breakfast was very very basic.",Royiatiko Hotel
40,High season all year. Low season in July and August when business people are on holiday! Cool reception staff. Interesting night receptionist from Egypt who speaks 6 languages. Lebanese/Cypriot owned hotel. All staff bar one from other English speaking countries. Top marks to the charming helpful Roumania breakfast manager Lia who went out of her way to be kind. Cannot say the same for the sulky Moldavian breakfast woman with a AN unfriendly attitude when Lia had her day off! Self service small buffet. Excellent croissants. Good selection of teas. Spotless. Free wifi. It is cheaper to book on the net then pay direct! Useful note block and attractive silver ballpoint given. Bleak bare bedroom walls. No pictures. Ask for a room with a balcony 204 or 208. Smoking area by the pool.,Royiatiko Hotel
30,"The place is conveniently located, and the staff went out of their way to be helpful and friendly. But wifi did not work properly in some rooms, and most of the television stations were not working either.",Royiatiko Hotel
50,Top location in the center of the old town.Free parking 30 meters away.The rooms are clean and modern.Staff polite and helpful.Highly recommend for all type of travelers.We will stay here in our next visit to Cyprus.,Royiatiko Hotel
40,"The hotel is located in the heart of the city of Nicosia, close to the busy area with shops, nightlife or even the Turkish borders. The hotel is clean, and the rooms of a good size and quiet. One disadvantage is that the hotel does not have its own parking, so you will have to park to a place just across the street, where the staff is rude and might mistreat your vehicle. The wifi is not functional all the time and quite slow in the evening hours. Other than that, I would say that it is quite good value for its money.",Royiatiko Hotel
40,Nice hotel with an excellent location. Clean and decent rooms. Very friendly staff. The breakfast is the same everyday though. The telivision has english channels. The pool is great but mostly shaded because of the tall buildings next to the hotel.,Royiatiko Hotel
40,"50 yards from Ledra Street made this an ideal location for our exploration of the old walled Nicosia. In addition, the hotel has a small car park, a couple of minutes walk away, which is a real bonus when staying in an hotel within the walled city itself. As would be expected, the roads were very narrow but vehicle traffic was light, so we had plenty of time to correct our numerous naviation errors! The hotel had all the facilities we needed to relax at the end of our busy sightseeing.",Royiatiko Hotel
50,"Great location, very clean, professional service and free parking. Furniture new, bathroom very clean and new. Smoking is not allowed but you can smoke at the lobby. Beds very cmfortable. Breakfast was very good! In total i recommend this hotel if you decide to come to nicosia! We had a great time!!",Royiatiko Hotel
30,"The location is hard to beat but otherwise the hotel is underwhelming. Rooms are small and feel like a hostel, not even one picture on the wall and very tired brown decor. Room choice was poor, breakfast average, service not very onto it and the main inhabitants enjoying the pool were local pigeons.Stay here if the old town location is a must.",Royiatiko Hotel
50,It's the only hotel I stayed in in Nicosia.Room 205!Wrap around balcony; huge bathroom with a great shower. Wifi too.Two streets away from Ledras Street.Car parking available 50m from the hotel.The room's floor pan is a quarter circle - a large circle though with air conditioning.The staff and cleaners are cheerful and obliging. Don't expect to be waited on hand and foot but ask for anything eg. Tea bags soap or directions and they are so obliging.Pool was great to swim in measuring 45 X 18 feet. If you swim they provide additional towels.Breakfast fundamentally is continental although boiled and scrambled eggs and bacon available.View is not brilliant but as a location it cannot be beaten.I shall use this hotel everytime I come to Nicosia.It is clean no cockroaches found.The girls are honest and make your room up everyday. They are very friendly too.No it's not 5* but it is warm friendly clean and welcoming.,Royiatiko Hotel
50,Its location is just in the centre.The bedrooms & beds are very comfortable.The shower is perfect alsoThe parking included is an important thing in that point of the city.Swimming pool included is a sooo relaxing detail.,Royiatiko Hotel
50,Very good servise. Very clean swimming pool and the restaurant and the rooms. Its near to city town and ledras street. You can enjoy your vacation. Good breakfast. Its a good experience. Everything u need staff can help you.,Royiatiko Hotel
30,"The best thing about this hotel is its location in the old town. Apart from that, everything else is pretty basic. The reception and staff are not especially friendly, breakfast is basic, and the room is satisfactory albeit dirty. A couple of cockroaches walked out from under my bed, so I looked and the space under the bed had not been cleaned in years. So, manage your expectations.",Royiatiko Hotel
40,"We stayed here for only one night as we were visiting family nearby, the room was small but it was well equipped for the two of us,i had no complaints, the staff were good fun,and really friendly. Plenty to do and see in Nicosia, but we have been here before so we new where to go and what to do. Very historic city and very interesting, just a word of warning though, take your passport if you wish to go over to the Turkish side,otherwise you won't be able too.",Royiatiko Hotel
50,"Excellent location, right in the centre of Nicosia: couldn't choose better! Staff is nice, cozy swimming pool and the room was new and clean, with a very large bathroom. Parking right behind the hotel, and right in front there is a family that does laundry service! Excellent value for money!!Could have more choice for breakfast but really all in all we had a lovely experience!",Royiatiko Hotel
40,"Perfect location in the center, everything is walking distance, the room was very clean and helpful staff and the aircondionting worked perfectly. The swimming pool is not very big but very pleasant and right next the eating areaA good price for a good room",Royiatiko Hotel
50,"Very nice hotel next to Ledra street. 5 minute walk from border crossing. Very near to Nicosia's bars & restaurants. Rooms nice & cool and clean with a fridge. Breakfast was nice with hooch of reads, fruits, cereals & cooked option. Pool was nice and refreshing after a day shopping in the sun.",Royiatiko Hotel
50,"we stayed at this hotel for 4 nights in July. perfect hotel, 2 min walk for the main street for food and drinks. shower is slightly small but clean, they don't replace your shampoo ect during your stay but don't moan buy your own! Maid came in every day to clean our room and empty the bins.Breakfast is basic but you can eat as much as you fancy, eggs, beans bacon, fresh fruit, tinned fruit, croissants, buns, bread, tea coffee, juice.We did see some call girls getting picked up down the side street near the hotel but its not the hotels faultI would stay again and recommend to everyone",Royiatiko Hotel
40,Great location . Reception staff friendly professional and helpful . Small swimming pool which was great to cool off after a very hot Nicosia day . The rooms are average size but very clean and nicely decorated . The breakfast is continental . I would recommend this hotel for business or short stays due to its location although on the negative tariffs are a little on the high side,Royiatiko Hotel
30,"This hotel has so much going for it and is very comfortable! If it were not for the Friday and Saturday night bar crowds causing so much noise, this would get another star.The location to the old walled city is excellent and there is so much to do within walking distance. I loved this aspect.Good breakfast, great staff and a nice little gym.",Royiatiko Hotel
30,The hotel lives up to the warm hospitality of Cyprus.Nestled in the old city of Nicosia it's the place to spend your night as its just 50 metres from the bustling street life of Nicosia.From here you walk less than 100 metres and you are in the Border with the Turkish occupied side of Cyprus. .propably the most friendly border crossing on earth.Their Internet connection is super so is their bfast.The rooms are medium n neat ..however for the week I was here twice they forgot to issue soap.No gym here so wake up n run to Turkey n back.For 90 EURO Bed and breakfast it's worthy the cost.,Royiatiko Hotel
40,This is the second time I've stayed at the Royiatiko. It's central location is unbeatable. Excellent for sight-seeing. My only criticism is that the pool feels cramped and extremely overlooked.Next time I visit Nicosia I shall again choose this hotel.,Royiatiko Hotel
30,"The room was clean , not too big but comfortable.. It was really close to old town in a quiet neighborhood! Breakfast was average, it could have more choices and more fresh...Actually i think the price of accommodation was overpriced but everything is about the location",Royiatiko Hotel
40,This is a well appointed hotel with good rooms and facilities. Well positioned with friendly staff. Our only complaint was that after an evening in town we decided to go back to the hotel for a drink and were shocked to be presented with a bill for 15 euros for a coffee and a glass of red wine. As you can see on the receipt the wine cost 12 euros a glass. It was quite pleasant wine but had we stayed for a few drinks then the bill would have been an unpleasant shock. We did wonder if the young woman on duty would have been prepared to pay such prices!We would return to the hotel but would definitely avoid the bar.,Royiatiko Hotel
20,"It is in a good location, but that's about it. The rooms are mediocre, the design isold, dark, not very good taste or quality. What amuses me a lot is that they have 15 hairdryers, that are normally taken, so good luck early in the morning if you quickly need one. Apparently some guests have stolen them, so now they decided not to put them in the rooms anymore and punish everybody else. The iron is even funnier - the receptionist tells you that he cannot help you, you need to go floor by floor, look on the corridor and see if you can find any irons on the floor. Have you ever heard of anything similar before? If there is none, than blame the other guests and go to work in wrinkled clothes. Really weird concept of customer service.",Royiatiko Hotel
30,"Hotel staff were very friendly. Breakfast was okay - could have had some fresh fruit salad instead of canned. Scrambled eggs, bacon, toast, yoghurt, honey, croissants, decent coffee or cappuccino. Just basic. Parking was nearby but easy to get to - no more than 50 metres from hotel in a safe lot - no problem at all. Pull up in car at front of hotel, unload bags and they will tell you where the parking lot is. Do not park in lot right in front of hotel as it is not their lot and way too much money. Price was affordable for hotel. WIFI was weak though - the only issue we had with the place. Bed was comfortable enough - but not great. Shower was a small portal shower which for me being tall is a bit tight, but still fine. Good hot water. THE LOCATION IS EXCELLENT!!! We did not use the pool as we were there in March, but it looked good enough to do laps and looked clean.",Royiatiko Hotel
40,"Helpful and friendly staff , great location for Ledra street and boarder crossing by foot to the Turkish side of Nicosia.Many Restaurants within walking distance ,especially seafood Ocean Basket which was amazing .",Royiatiko Hotel
