,r_points,r_text,place,Unnamed: 3,Unnamed: 4,scores,compound,score
10,30,"Entrees: 4/5 - these were done well. I had the turkey-brie entree salad which was large and delicious. The only negatives were it had almost no brie (why not just say it includes brie along with the other of many ingredients rather than call it a turkey-brie salad?) and that there was a small turkey bone present. My fiancée had an artisan hamburger and called it one of the best they have had. The side of fried vegetable chips was also nicely done.Dessert: 2/5 - we were both excited to order the 'brownie hamburger' which was supposed to be brownie with vanilla ice cream. Most places do this combination very well, but it was an utter letdown here and more of a basic ice cream sandwich. The brownie was a frozen cookie and both parts were far from fresh. Aside from the fact it wasn't what we expected, we have honestly had much better frozen supermarket desserts.Service: 2/5 - not really sure what went wrong here. Very slow service who would not check on us for absurdly long periods of time despite it being fairly empty. Language may have been an issue, but it did seem like a fairly English-speaking location. In any case, after taking and providing our initial drink orders in a friendly manner, it was a long wait for meal orders, and after that we were never asked how the food was or if we wanted more drinks (we did). After a very long delay we had to wave them down for dessert (which seemed to be a surprise) and we decided to skip the bottle of wine. When dessert ended up being a letdown, we told them the entrees were lovely but dessert was not. The response was a bit chilly and indifferent, so we decided it was time to ask for our bill (which again took forever to get). My fiancée and I are quite wealthy, but being young and after doing several exotic countries on this trip dressed more like students (we dress up for fine restaurants, but this is a bistro pub), so this may have been what discouraged much attention.",Artisan's Burgerbar,Review 320 Similarity,0.502518908,"{'neg': 0.051, 'neu': 0.833, 'pos': 0.116, 'compound': 0.9741}",0.9741,pos
11,50,"friendly staff, excellent food, nice ambiance and all in accessible easily at the city centrei have tried almost every burger of the joint and all the sides, the crisps are my absolute favouriteevery single burger i have ever had is tasty juicy and cooked perfectly at mediumthe staff always try to accommodate any special needs or requests and the food is served within reasonable timeperfect for a lazy sunday lunch over a cold drink",Artisan's Burgerbar,Review 20 Similarity,0.5,"{'neg': 0.029, 'neu': 0.749, 'pos': 0.222, 'compound': 0.9477}",0.9477,pos
12,50,A wide variety of burgers and all the assortments for them. Tasty salads. Fusion vibe. Rich wine selection. Waiters know their stuff. Reasonable prices. Unmistakable service.,Artisan's Burgerbar,Review 79 Similarity,0.5,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.5574}",0.5574,pos
13,40,located in the city centre with inside & outside seating. various dishes but mainly burgers with a variety of selections to add on top. quick service & good prices for all,Artisan's Burgerbar,Review 104 Similarity,0.5,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.7227}",0.7227,pos
14,40,"Nice shot, food was really good, portions were large, plate was carefully assorted. Service was ok. Prices re fare",Artisan's Burgerbar,Review 137 Similarity,0.5,"{'neg': 0.0, 'neu': 0.607, 'pos': 0.393, 'compound': 0.8268}",0.8268,pos
15,50,"Have eaten here a couple of times and always been impressed. Casual friendly service, great food and reasonable prices.",Artisan's Burgerbar,Review 215 Similarity,0.5,"{'neg': 0.0, 'neu': 0.534, 'pos': 0.466, 'compound': 0.9042}",0.9042,pos
16,30,"No,I was not impressed at all. Nothing special about the food. Not that clean either. And overpriced for burgers especially of that quality. There much better places to visit for lunch and dinner.",Artisan's Burgerbar,Review 236 Similarity,0.5,"{'neg': 0.181, 'neu': 0.744, 'pos': 0.074, 'compound': -0.4888}",-0.4888,neg
17,50,"We visited Artisan's burger bar two times since it opened and we will definitely coming back for more!The service is friendly, the food is great and the prices are cheap. There are about 10 different kind of burgers (toppings) and if you visit their website, the food looks exactly as shown in the pictures. The burgers are thick and juicy and the buns are fresh and soft.There are chicken burgers as well for those who don't like beef.However, I must say the fried potatoes I ordered as a side were not so nice as they had lots of oil and the deserts are a little pricey.A nice add on (don't know if is available) would be to get to make your own burger (DIY burger :) ) and the price could change accordingly.I hope they don't strive away from burgers (as this is a burger bar) and keep up the good work!",Artisan's Burgerbar,Review 328 Similarity,0.496903995,"{'neg': 0.048, 'neu': 0.81, 'pos': 0.143, 'compound': 0.9413}",0.9413,pos
18,40,"Been there quite a few times. Have tried several burgers and as I feel that the simpler the burger, the better the taste. Several places like this one have opened in Nicosia recently, but Artisan's has been doing this for quite some time, and has been doing it well. You can choose from a decent variety of burgers, including chicken fillet burgers, with a variety of breads, toppings, sources, and sides. You also have the option of choosing how well your patty will be cooked. Found that even if you ask for medium it can often be a bit on the overcooked side. It is also nice that you're able to further customize burgers based on your taste, regardless of how they are presented in the menu. Service has always been good but be prepared to wait about 15 to 20 minutes for a burger if the kitchen is busy.",Artisan's Burgerbar,Review 190 Similarity,0.49518756799999997,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.9509}",0.9509,pos
19,40,"I was there today with friends for Lunch. It was a good lunch, burger was juicy and delicious with a good quality of meat.Staff was welcoming, and explaining the menu very well.Service need to improve into some issues i.e add water to the empty glass ask for a second drink, collect the empty plates before to bring the bill and ask for desserts.I will go there again and i will recomend it to my friends as well.My rate is 4.5 out of 5 but once on trip advisor are only 4 or 5 stars thats why i rate it for 4.Prices for the Quality of food was Super!",Artisan's Burgerbar,Review 336 Similarity,0.48112522399999996,"{'neg': 0.025, 'neu': 0.797, 'pos': 0.178, 'compound': 0.9441}",0.9441,pos
20,40,"I have ordered from this place, and been there once as well, there service is nice and fast, place looks nice.The food is nice they have created a nice menu with many option, the burgers are delicious and the place is recommended if you are seeking some alternative burgers.",Artisan's Burgerbar,Review 245 Similarity,0.47894747200000004,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.9432}",0.9432,pos
21,50,By far the best burgers in Cyprus. Meat quality is excellent. Service is great. Go when its quiet. Finally a place that knows what a burger should taste like. Would pay whatever they charge because its worth it.,Artisan's Burgerbar,Review 10 Similarity,0.471404521,"{'neg': 0.029, 'neu': 0.628, 'pos': 0.343, 'compound': 0.9432}",0.9432,pos
22,50,"This place is amazing,the burgers are so good and there is a very big variety of different toppings.A very big plus point is also, that you can add or remove toppings and make your custom burger in some way. They also have great desserts.Service is very friendly.",Artisan's Burgerbar,Review 62 Similarity,0.471404521,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.9069}",0.9069,pos
23,50,"Best burger I've had in a long time. Definitely best in Cyprus! Good service, helpful and polite staff, friendly and clean atmosphere, out of this world quality burger!! Keep it up guys, will definitely visit again soon!! Kind of pricey but worth for a once in a while visit. Also, sharper knives needed!",Artisan's Burgerbar,Review 80 Similarity,0.471404521,"{'neg': 0.0, 'neu': 0.67, 'pos': 0.33, 'compound': 0.9453}",0.9453,pos
24,40,"nice place nice food, as in all cyprus expensive, maybe is the best burger in cyprus but compared to usa is 5 times more expensive",Artisan's Burgerbar,Review 91 Similarity,0.471404521,"{'neg': 0.0, 'neu': 0.766, 'pos': 0.234, 'compound': 0.6597}",0.6597,pos
25,40,"Very good quality of burgers, good service and friendly environment. A bit expensive to be honest, but worth to try it.",Artisan's Burgerbar,Review 99 Similarity,0.471404521,"{'neg': 0.0, 'neu': 0.582, 'pos': 0.418, 'compound': 0.8313}",0.8313,pos
26,50,Try the halloumi starter and after the Angus burgers. Amazing food and perfect harmony environment. It's even better delicious from Fridays.,Artisan's Burgerbar,Review 121 Similarity,0.471404521,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.9501}",0.9501,pos
27,50,"Juicy burgers and tasty.nice place, good and friendly service. worth to visit and taste-highly recommented",Artisan's Burgerbar,Review 156 Similarity,0.471404521,"{'neg': 0.0, 'neu': 0.6, 'pos': 0.4, 'compound': 0.7906}",0.7906,pos
28,40,It is nice but it could be way better than what the have now. Burgers don't need sauce!! that is my opinion.,Artisan's Burgerbar,Review 168 Similarity,0.471404521,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.7457}",0.7457,pos
29,50,"A small restaurant rather than a bar. Caters for families with kid friendly menu, as well as a more sophisticated offering of traditional (home made) burgers with a twist.",Artisan's Burgerbar,Review 214 Similarity,0.471404521,"{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.8479}",0.8479,pos
30,40,"Very nice atmosphere inside and outside the restaurant. There are different kinds of bread to choose for your hamburger. There is variety of hamburgers to choose, classic or alternative. The burger was very tasty and juicy although well-done cooked as I ordered it. The salad was fresh with a delicious dressing. I chose fried potatoes as a side dish for my hamburger but they were not crispy enough. The staff was very helpful and friendly. I had a great dinner. I will visit it again.",Artisan's Burgerbar,Review 256 Similarity,0.471404521,"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.9663}",0.9663,pos
31,40,"Nice food, good variety of burgers (you can even customize a burger to your preference), excellent service and in general a nice casual place to enjoy a good burger!",Artisan's Burgerbar,Review 327 Similarity,0.471404521,"{'neg': 0.0, 'neu': 0.482, 'pos': 0.518, 'compound': 0.9606}",0.9606,pos
32,30,"Maybe we were unlucky - twice.Make no mistake the burgers, when hot and properly cooked are good, however the first time we went as a family 2 of the 3 burgers were cold- they were re-heated eventually with a minimum of fuss.. Only 10 people in the restaurant at the time. All 3, onceWe decided to return for lunch a couple of days later . Unfortunately one of the burgers was not cooked properly ie not to order. The plates were taken away twice to get re-cooked and the restaurant failed on both occasions to manage to cook a well done burger. Hey ho!If you are going to charge a slight premium for your burgers then the quality of food and service should be up to scratch. It wasn't.Maybe we were unlucky.",Artisan's Burgerbar,Review 267 Similarity,0.46666666700000003,"{'neg': 0.08, 'neu': 0.882, 'pos': 0.038, 'compound': -0.68}",-0.68,neg
33,50,"One of the best, non fast food burger in Nicosia. Friendly stuff, good food, good deserts, very nice environment. Must try!",Artisan's Burgerbar,Review 140 Similarity,0.46225016399999996,"{'neg': 0.0, 'neu': 0.491, 'pos': 0.509, 'compound': 0.9484}",0.9484,pos
34,50,"excellent service, fantastic food, elegant clean restaurant, friendly stuff, great variety to choose from to form your burger, vegetarian and kids friendly. Portions are adequate and great taste. Loved the Wholegrain pepper sauce and Wild mushroom sauce with portobello mushroom. Also try the halloumi bites with pomegranate sauce and the buttered fried zucchini sticks. Once you have tasted it you will definitely go back again!!",Artisan's Burgerbar,Review 194 Similarity,0.46225016399999996,"{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.9889}",0.9889,pos
35,50,From the first time we visited this restaurant we were thrilled not only by the excellent quality of the food but also by the very good service and its pleasant atmosphere. Since then we became regular customers and enjoy our meal every single time. One of the few best restaurants in Nicosia with reasonable prices. Strongly recommended and will never disappoint.The ideal place for those who value QUALITY in their food and of course burger lovers!!,Artisan's Burgerbar,Review 325 Similarity,0.45883146799999996,"{'neg': 0.035, 'neu': 0.619, 'pos': 0.346, 'compound': 0.9868}",0.9868,pos
36,50,"So- as a fan of Red Meat, burgers in particular- this is probably the best place you will find anything even remotely close to excellent Meat in Cyprus. I was extremely happy to find that the meat was indeed Angus Beef- and all ingredients and flavors are exquisetly fresh and flavorful!The FRIES!! (Chips) WOW! For anyone who knows what Five Gyus fries are like- the Artisan BurgerBar's fries are like that- but better!!There is quite a bit of variety here- not only do they have 12 signature burgers that you can choose from on the menu, but you have the option to ""create your own"" by choosing your own toppings and kind of bread your burger comes on. Additionally they have OUTSTANDING starters- although you may want to share so you don't fill yourself up - as the burgers are not small.The only down side we experienced is that we arrived at a slow time of the night I suppose- literally only 4 people in the whole place and I walked in with a party of 4 with one child myself. I believe only 3 people were working at the time- but it took 15-20 minutes for someone to come ask us if we wanted drinks- and another 10-15 minutes to get them...I don't know why. Service for our visit was a bit lacking- but once our orders were in- everything was excellent! The food came out fairly quick and it was delicious!I highly recommed this establishment- especially if you love burgers!",Artisan's Burgerbar,Review 314 Similarity,0.45732956,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.9926}",0.9926,pos
37,30,"We visited this restaurant for a Sunday lunch and predictably it was full of families. The décor is very indifferent with subdued colours and light wood that would be more suitable at an office than a restaurant. The menu as others have said is made up of burgers, salads, a few starters of the kind of chicken wings and stuffed mushrooms and what is described as alternative burgers which includes vegetarian, chicken and seafood burgers. We skipped starters as we saw how huge the burgers going to the other tables were and ordered burgers and sides of potato chips and onion rings. The burgers were delicious and cooked medium as ordered. The sauces were nice and the vegetables fresh.They were in a brioche type bun that was not fluffy enough. Brioche buns go stale really quickly and should be baked several times in a day.The onion rings were very thickly cut and came under cooked, the onion was practically raw. The potato chips were fresh but average as they were not really crispy. A side sweetish sauce that was offered was indifferent and I am not sure what it was meant for, as it was not suitable either for dipping the fries or the onion rings. My main criticism was the price of the drinks. It was sky high and much higher than in any bar, never mind restaurant. Euro 5. 80 for half a litre of Stella is ridiculous (incidentally the menu refers to pint but in reality is a half litre which is about 15% less than a pint) and it is irrelevant if holders of certain bank cards get a discount. That discount should not be subsidized by other paying patrons. I had a look around and most people had one drink each and nobody lingered after finishing the meal as obviously ordering second drinks would break the bank but also maybe in part due to the place not being very cosy. The service was good and attentive and they kindly offered coffee on the house. I did not see any desserts on the menu not anybody eating dessert. Are there not any? I would go back as the burgers were the best I have had in Cyprus.",Artisan's Burgerbar,Review 287 Similarity,0.45360921200000004,"{'neg': 0.041, 'neu': 0.896, 'pos': 0.063, 'compound': 0.8668}",0.8668,pos
38,30,"Let me be honest. Food was not bad. Actually it was better than average. I didnt get crazy about it. Flavor didnt explode in my mouth. No fireworks, no special excitements. Just pleased to have a very decent burger. But please guys, no offense really... its a burger for god's sake!!As far as I am concerned - personal taste not argued - I value burgers for what they are... a fast food invention that can be amazing only if the quality of the meat is EXQUISITE and if sometimes is accompanied by other excellent quality ingredients that add tot he overall flavor.Pricing policy. Inexcusable. I saw some comments by another reviewer about the price and how the manager dealt with it...the answer was that ""Unfortunately, or not, different things come at a different price and not all things are the same. We are not just another burger place, we do top quality food and top quality service."".Well, I have a word for you dear Manager. You are ABSOLUTELY right. Unfortunately! But not for the customers, but for you guys. Your place will not be long lived no matter how good you make your burgers. People are not willing to pay the same money they would pay for a meze at a local taverna or even a decent meal at an average+ restaurant, to get a burger instead.Good luck guys and no hard feelings with me :)",Artisan's Burgerbar,Review 319 Similarity,0.449466575,"{'neg': 0.069, 'neu': 0.762, 'pos': 0.17, 'compound': 0.9657}",0.9657,pos
39,50,"Excellent choice of burgers with a choice of bread, sauce and side dishes! Friendly staff, cosy atmosphere. Highly recommended. Good prices!",Artisan's Burgerbar,Review 8 Similarity,0.447213595,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.9145}",0.9145,pos
40,30,"I ve been many times but last time I got disappointed on the food and I dont know if chef changed, also sad that veggie burgers are fried, c´mon guys, if a health conscious person dont want to eat meat he has to eat fried?? Service was good as always but for the price which charge extra even the fries could be better and bigger",Artisan's Burgerbar,Review 30 Similarity,0.447213595,"{'neg': 0.136, 'neu': 0.76, 'pos': 0.104, 'compound': -0.3167}",-0.3167,neg
41,50,"These burgers are LIFE! clean and delicious, artisanal burgers you'll come back for again and again. with great, friendly staff, many delicious options in burgers, buns, side-orders etc this place is the king of burgers <3",Artisan's Burgerbar,Review 42 Similarity,0.447213595,"{'neg': 0.0, 'neu': 0.593, 'pos': 0.407, 'compound': 0.9665}",0.9665,pos
42,50,"Excellent burgers, surely best in town!Choice of two type of buns, brioche or multigrain whole wheat. Juicy, big beef patties cooked to nice medium. Sauces and dips are tasty and spicier than normal for an island that is lethally afraid of any spices other than salt and pepper.Fries are also tastier than usual in Cyprus, crispy and nicely spiced.",Artisan's Burgerbar,Review 47 Similarity,0.447213595,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.9501}",0.9501,pos
43,50,My cousin introduced us to this new place. Im glad she did because I won’t go anywhere else. I love their homemade burgers and also their veggie burger is delish too! Their home made honey and mustard has its own taste that will drive you insane! Love it love it. And staff are super friendly. Thanks guys!,Artisan's Burgerbar,Review 51 Similarity,0.447213595,"{'neg': 0.035, 'neu': 0.617, 'pos': 0.348, 'compound': 0.9771}",0.9771,pos
44,30,Well prepared burgers and salads and tasteful surroundings. Wide selection of burgers. Rather slow service though.,Artisan's Burgerbar,Review 66 Similarity,0.447213595,"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.4588}",0.4588,pos
45,50,An ideal place not only for grown ups but also for the kids. They use good quality materials and have a wide selection of burgers. As for their sweets they compete with the best restaurants.,Artisan's Burgerbar,Review 127 Similarity,0.447213595,"{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.9528}",0.9528,pos
46,50,Delicious fresh burgers and the servise is excellent. Staff very friendly. You can also make your own customized burger if you wish. Side dishes are delightfully eaten.,Artisan's Burgerbar,Review 154 Similarity,0.447213595,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.9617}",0.9617,pos
47,50,"It really has the best burger in Nicosia! A lot of choices of burgers, always fresh ingredients. Nice atmosphere.",Artisan's Burgerbar,Review 179 Similarity,0.447213595,"{'neg': 0.0, 'neu': 0.603, 'pos': 0.397, 'compound': 0.8707}",0.8707,pos
48,50,"Delicious home made burgers, nice friendly people but a bit expensive for a burger. We went there with friends and we had a very tasty experience!!",Artisan's Burgerbar,Review 200 Similarity,0.447213595,"{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.8774}",0.8774,pos
49,50,Huge variety of burgers. Really enjoyed the atmosphere... Burgers were exactly as I ordered them! Definitely going there again.,Artisan's Burgerbar,Review 206 Similarity,0.447213595,"{'neg': 0.0, 'neu': 0.628, 'pos': 0.372, 'compound': 0.8353}",0.8353,pos
50,30,"The burgers were very nice and there was a lot to choose from. I found though, that the extra sauces were unnecessary and also I think, it's slightly overpriced for some burgers. I probably will be going back though.",Artisan's Burgerbar,Review 242 Similarity,0.447213595,"{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.4754}",0.4754,pos
51,50,Excellent food! Been there with my family and enjoyed a splendid lunch. The burgers are soooo nice and presented excellently! We shall visit again for sure.,Artisan's Burgerbar,Review 243 Similarity,0.447213595,"{'neg': 0.0, 'neu': 0.48, 'pos': 0.52, 'compound': 0.9665}",0.9665,pos
52,50,Been many times for the burgers which are possibly the best in cyprus and worth the price! In fact i would pay 50euro for such an amazing burger. However be warned if you visit during a busy time it seems the quality drops drastically. We waited a long time for the food and the burgers were not half as good and previous times both by taste and presentation.,Artisan's Burgerbar,Review 14 Similarity,0.44543540299999995,"{'neg': 0.079, 'neu': 0.786, 'pos': 0.136, 'compound': 0.742}",0.742,pos
53,40,"If you love burgers visit this place but only for the burgers. Everything else, side dishes, service, variety, are average. The only things well above average are the burgers (they are really good) and the prices (well above average).",Artisan's Burgerbar,Review 221 Similarity,0.44543540299999995,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.6428}",0.6428,pos
54,50,"I visited it today with friends to check if the Artisan's Burgerbar deserves its current position in the rank of the restaurants of Nicosia district in TripAdvisor (#8). At first the environment was very nicely decorated and the staff war really kind and friendly. We sat inside but you can sit also outdoors and the atmosphere seems really pleasant since there is not that much traffic and the neighborhood is really tranquil. We went for the signatures burgers #4, #5, #7 from the menu. I think that the time passed until we were served was about 20-30 minutes, but the result really satisfied us. The aesthetics of the burgers was amazing and they were delicious. We wnjoyed our meal very much and we also went for the strawberry cheesecake, which was also impressively served but it was not the same tasteful in comparison with the burgers. We payed almost 20euros/per person, but you can find the menu in the respective website. Overall, we enjoyed it very much. I absolutely recommend the place and I would certainly like to revisit it. Enjoy!",Artisan's Burgerbar,Review 286 Similarity,0.44543540299999995,"{'neg': 0.011, 'neu': 0.729, 'pos': 0.259, 'compound': 0.9952}",0.9952,pos
55,40,One of the best places in Nicosia to enjoy a really good quality burgers. Many different choices of burgers. The only problem you can't visit it very often cause of the prices.,Artisan's Burgerbar,Review 120 Similarity,0.444444444,"{'neg': 0.067, 'neu': 0.67, 'pos': 0.263, 'compound': 0.8357}",0.8357,pos
56,40,"The burgers are very well cooked. A great variety of side dishes. It is a bit expensive when you consider that ""it's just a burger"". If you want to spoil yourself with a nice burger, is probably the best you can find in town.",Artisan's Burgerbar,Review 128 Similarity,0.444444444,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.9332}",0.9332,pos
57,50,"Lovely sleek venue with attentive friendly staff. Hubby ordered burger No.2 and I had the veggie burger. In the price is a side dish of your choice: the fries were yum and slightly spicy and the grilled veggies of the day were perfect for me. So, plentiful tasty food and a nice local wine for €34. The beans!!",Artisan's Burgerbar,Review 272 Similarity,0.444444444,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.9335}",0.9335,pos
58,30,"Overall it's a promising place with potentials however, it's definately overpriced.Warm, nice atmosphere, good service, quality (medium-size) burgers (althought, different burgers style tasted almost same).But... it's not as if you go for gold, it's just a burger bar.In times like these when people feel the crisis symptoms, there are no great possibilities of surviving when overcharging. We were two couples and we pay 86 euros. Consider a family with 4 members to pay such an amount just for a burger meal. OMG!!!In general, we had a good time but the bill was not so nice. With all due respect, I suggest a price adjustement ASAP for your long-run pass...",Artisan's Burgerbar,Review 331 Similarity,0.43643578,"{'neg': 0.071, 'neu': 0.74, 'pos': 0.189, 'compound': 0.9316}",0.9316,pos
59,50,"Probably one of the BEST burgers i had in Cyprus. Very nice cook, fresh ingredients, fast service, great place and atmosphere. My burger was great and I couldn’t ask for more.",Artisan's Burgerbar,Review 18 Similarity,0.421637021,"{'neg': 0.0, 'neu': 0.561, 'pos': 0.439, 'compound': 0.9627}",0.9627,pos
60,50,"We visited for first time the Artisan's Burgerbar two weeks ago on a Sunday night for a casual dinner.The personnel was very good and friendly. Relaxing and romantic atmosfera. Their menu has the biggest and the most interesting choice of burgers I have ever seen and the taste of the burgers we tried was beyond amazing.Furthermore, we tried a new for us and produced in Dali, Cyprus beer with an amazing taste, which was recommended by the waiters.This place will be our number one for burger and for a nice and relaxing dinner.A big thank you for the whole team.",Artisan's Burgerbar,Review 32 Similarity,0.421637021,"{'neg': 0.0, 'neu': 0.717, 'pos': 0.283, 'compound': 0.983}",0.983,pos
61,40,"By far the best burger we had in Nicosia in years. Prices are ok for the quality of food you get, and the staff is very helpful! Definitely what nicosia needed. Their meat is cooked perfectly, toppings are very creative, perfect brioche bread, and amazing fries - handcut and local.Definitely worth a visit if you're in town",Artisan's Burgerbar,Review 277 Similarity,0.421637021,"{'neg': 0.0, 'neu': 0.607, 'pos': 0.393, 'compound': 0.9832}",0.9832,pos
62,50,"Located in the heart of Nicosia, perfect for both lunch and dinner. You should definetely try their cheddar cheese burger and mashed potatoes. Their tasty food along with the reasonable prices and friendly staff makes it the best burgerbar in town!!! It is strongly reccomended for burger lovers!",Artisan's Burgerbar,Review 280 Similarity,0.421637021,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.9569}",0.9569,pos
63,20,Wrong cooking of the burger Salty salad medium service The Quality for the dishes not acceptable with the prices The burgers was ordered medium and become well done and dry It was a bad experience First and last time in this place,Artisan's Burgerbar,Review 2 Similarity,0.40824829,"{'neg': 0.18, 'neu': 0.776, 'pos': 0.044, 'compound': -0.7552}",-0.7552,neg
64,50,A nice place with good quality burgers cooked properly and with various options. The taste factor is excellent,Artisan's Burgerbar,Review 83 Similarity,0.40824829,"{'neg': 0.0, 'neu': 0.598, 'pos': 0.402, 'compound': 0.8555}",0.8555,pos
65,30,"Artisan is a good place to have burger, it does not taste like other ""fast food burgers"" you can feel the quality of cheese and ingredients in it, however I find it overpriced.",Artisan's Burgerbar,Review 90 Similarity,0.40824829,"{'neg': 0.062, 'neu': 0.853, 'pos': 0.085, 'compound': 0.1999}",0.1999,pos
66,50,I have visited it 3 or 4 times so far and every time the quality of the food is better!! I highly recommend it! Artisan's is the best Burger bar in Nicosia!!,Artisan's Burgerbar,Review 112 Similarity,0.40824829,"{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.9014}",0.9014,pos
67,50,"We came in on a Friday night without a reservation, and have settled on the bar since the place was entirely booked. It was a joy watching the cocktails being carefully made. They use fresh ingredients and prepare their drinks very, very carefully. It is a joy to watch and a pleasure to imbibe. The burgers are beyond excellent and the staff (and the owner!) are unbelievably pleasant to interact with. This is one of the best places in Nicosia. If you have a chance to go, do not miss it!",Artisan's Burgerbar,Review 174 Similarity,0.40824829,"{'neg': 0.0, 'neu': 0.697, 'pos': 0.303, 'compound': 0.9836}",0.9836,pos
