,r_points,r_text,place,scores,compound,score
21,40,"I have to give 4 or maybe less because of the parking. Went on a Saturday afternoon, and there were cars parked on the roundabouts, on the kerbs, on the approach roads. I was shuttled into a muddy field to park, and thought I might not get out of this space later. Anyway, when we did decide to leave, i was impressed that at least they have outside lighting, so while I had to walk a kilometre to find my car, at least I could see where I was going. I don't think I will ever go on the weekend again.Onto the shops, great choice of shops. A Mall for average people, not the super rich. Plenty of each category, unlike other mall we can mention. plenty of beauty shops, and shoe shops and handbag shops. Shops I haven't seen in Cyprus like Wallis. Lots of sports shops.Onto the coffee and restaurants. Not many seats to get a coffee and sit down. We went to Costa coffee and grabbed a table someone had just left. Very prompt and friendly service.Same shops as other malls, but much bigger, such as Zara and Public.A good day out, and if you are looking for something specific you have a good chance of finding it.I'll wait for a quieter day next time.",Nicosia mall,"{'neg': 0.024, 'neu': 0.877, 'pos': 0.099, 'compound': 0.9437}",0.9437,pos
22,50,Hands down the best shopping experience in cyprus. Excellent choice of brands and a great shopping experience.,Nicosia mall,"{'neg': 0.0, 'neu': 0.52, 'pos': 0.48, 'compound': 0.9186}",0.9186,pos
23,50,"An amazing mall, with a huge number of shops for anything one needs. The layout is so functional. If you want sports goods or cosmetics or anything really, you can find most of the brands conveniently situated near each other. No more running around the town to see each brand!I also loved the ease of parking with its smart parking!And it's so close to the city.",Nicosia mall,"{'neg': 0.028, 'neu': 0.735, 'pos': 0.237, 'compound': 0.9347}",0.9347,pos
24,50,"This place is superb. Every dish is delicious and the portions are extremely generous. Be prepared for queues if there on a weekend though as it gets very busy.Final thought: try the crepes/waffles. My recommendation is the black coconut crepe which is outstanding. Have it with nutella and your own choice of toppings, or opt for the restaurant's set combo of coconut flakes, nutella caramelized pineapple and ice cream. Eating is believing.",Nicosia mall,"{'neg': 0.0, 'neu': 0.79, 'pos': 0.21, 'compound': 0.9556}",0.9556,pos
25,50,"Great Location, very close to nicosia center!Variety of shops, nice restaurantsVisit POW! The Shop on 1st floor you will love it.Great shop for American candies, merchandise from movies, series, video games etc...TIP: THE EASIEAST EXIT TO NICOSIA IS TO TAKE THE EXIT TO TROODOS AND FROM THE FIRST EXIT TO KOKKINOTRIMITHIA TAKE THE WAY BACK TO NICOSIA. 4 - MINUTE DRIVE!!!",Nicosia mall,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.9227}",0.9227,pos
26,50,Undisputedly the best mall in Cyprus! Nice shops and food court. You can find a wide range of shops there for all tastes and ages! Great place to spend the whole day with the family!!!,Nicosia mall,"{'neg': 0.0, 'neu': 0.716, 'pos': 0.284, 'compound': 0.9227}",0.9227,pos
27,50,"Finally Nicosia has an amazing destination for the whole family. A shiny, modern mall on par with other great European malls! Although super busy these days the visits have been enjoyable and the shopping experience unique.",Nicosia mall,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.9432}",0.9432,pos
28,50,"Definitely the best mall in Cyprus, and probably one of the best malls in Europe. Perfect amount of cafes / restaurants / entertaining and excellent choice of shops. Worth visiting and worth recommending to your friends and family!",Nicosia mall,"{'neg': 0.0, 'neu': 0.486, 'pos': 0.514, 'compound': 0.981}",0.981,pos
29,50,"Best shopping experience I had in years.Great shops, great brands, newest collections, friendliest staff, great atmosphere!You can easily spend a whole day there without noticing.Will definitely go again on my next visit to Cyprus!",Nicosia mall,"{'neg': 0.048, 'neu': 0.55, 'pos': 0.402, 'compound': 0.9567}",0.9567,pos
30,50,one of the most beautiful malls that i have ever visited! you can find anything that you want ! well done!,Nicosia mall,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.8161}",0.8161,pos
31,50,"We made our Maiden visit to the recently opened Nicosia Mall and found the whole experience very good. The vast majority of available outlets are occupied and the whole place is tastefully and of a high quality finish. Fast Food, Coffee & Snacks together with a couple of Taverna/Restaurant type Outlets. Plenty of shopping outlets to satisfy the majority of shoppers requirements and all are very well laid out with plenty of polite staff. Parking is free which in the Nicosia District a Bonus. The Mall is well located away from the main areas of the centre of Nicosia and good infrastructure is still being created.",Nicosia mall,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.9681}",0.9681,pos
32,50,Incredible mall with a fantastic selection of shops dining venues and entertainment . Excellent facilities and very easy access. Cafes restaurants international brands . Huge supermarket and all the fashion that you could hope for . Simply made incredible. The home of style in Cyprus now has a name and it is NICOSIA MALL. wonderful,Nicosia mall,"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.969}",0.969,pos
