,r_points,r_text,place,scores,compound,score
10,50,"Cypriot swallow boutique hotel was a lovely place to stay. We enjoyed it very much. Rooms were comfortable and quite big. The breakfast they offered was delicious and traditional. It kept us full until late. The owner Birgul was very friendly and kind, she showed us true hospitality. As my recommendation this boutique hotel is definitely worth the price, and I plan to stay here on my next visit to Cyprus.",Cypriot Swallow Boutique Hotel,"{'neg': 0.0, 'neu': 0.677, 'pos': 0.323, 'compound': 0.9811}",0.9811,pos
11,50,"Cypriot swallow boutique hotel was in the heart of Nicosia, in the old city. I walked everywhere easily. Owner Birgul was very helpful and the management arranged my transport from the airport which was pleasant. My room was comfartable and their traditional breakfast was delicious.",Cypriot Swallow Boutique Hotel,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.9099}",0.9099,pos
12,10,"We tried t reach the hotel, but as it is in the invaded part from Cyprus, taxis from the cypriot side cannot cross the borders and you have to take a taxi from the turkish parts Very hard to find the hotel because there are no indications, thouth they claim it is very close to the border.. They will ask a fortune for that. We had to contact the hotel by pohone but each time youion may turn have to pay an international call, so a cheap hotel night will cost you very expensive. Also they earn money not allowing to cancel the reservation, since lots of people may desist like us. Foreign people do not have the real idea of Nicosia situation before they know the city. So my husband came to the hotel with bags over my wheelchair (I waited in the cypriot part) , the lady does not speak english, he explained our difficults to get there with luggage and wheelchair,but she did not care, did not offer help to bring us to the Turkish side and we prefer to cancel. It was cheaper and more dconfortable to loose this reservation and rent on the other side.",Cypriot Swallow Boutique Hotel,"{'neg': 0.077, 'neu': 0.882, 'pos': 0.041, 'compound': -0.8222}",-0.8222,neg
13,50,"This is a beautiful little hotel, with excellent rooms located round a small courtyard where you can read and relax in the sun or under an awning. The staff were very helpful and friendly, and they provided an excellent Cypriot breakfast with home made jams. This simple and elegant hotel isn't in a very glamorous area, but the neighbourhood is old, authentic and very conveniently located.",Cypriot Swallow Boutique Hotel,"{'neg': 0.027, 'neu': 0.763, 'pos': 0.21, 'compound': 0.8808}",0.8808,pos
14,40,"Only 15 minutes stroll from the Ledra St crossing, near Girne Gate, this was a pleasant and comfortable stay for our one night. Although the room wasn't large, it was big enough to fit in a portable bed for our daughter, and was quite neat and very clean.The host was really nice and rang a couple of times for us when the rental car company was late in delivery. After an adequate breakfast she happily made extra coffees for us as we waited, and was so cheerful about it.",Cypriot Swallow Boutique Hotel,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.9763}",0.9763,pos
15,50,"I stayed for 1 night in this hotel. I wanted to stay in the Turkish side of Nicosia. The hotel is located in a quiet area, about 10-15 minutes walking from the Buyuk Khan and the border crossing point in Ledras street. The room was not big but very nice. Good shower, comfortable bed. A bottle of water and a tea kettle in the room. The breakfast was very good, the owner herself and her daughter kindly took care of that for me. Wifi worked well. A charming place.",Cypriot Swallow Boutique Hotel,"{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.9887}",0.9887,pos
16,50,"I had a few days work in Northern Cyprus so needed somewhere where I could stay and travel to Kyrenia and Famagusta from as well as do business in the Turkish side of Nicosia. I chose this hotel after looking through Trip Advisor reviews, I was not disappointed. I chose to stay here on the Turkish side of the city as all my work was on this side of the island I thought it would be easier.The hotel is small and down a narrow street in old Nicosia, very atmospheric. The hotel is spotless, cheerfully painted. It has only four rooms, you are going to get personal service, how much nicer than a big corporate hotel is this?! Simple facilities, clean, reliable Wi-fi and a lovely Cypriot breakfast served with a charming smile. The bedrooms are light and airy with high ceilings, I slept well, no traffic noise at all.The hotel is situated not far from a square with cafes and restaurants where I ate in the evening. It is a short walk into the Turkish Old Town or a ten minute lazy stroll to the crossing into the Greek half of the city.The hotel arranged for early morning taxis for me each day, useful as I had to travel around Northern Cyprus to different places working. Staying a few days in the hotel helped me build up a rapport with the staff. They were wonderful. Turkish hospitality is special and I'm so glad I stuck to my guns and chose this hotel rather than the larger one on the Greek side my company wanted to book, I'd go back there again on holiday knowing I'd get a warm welcome.",Cypriot Swallow Boutique Hotel,"{'neg': 0.024, 'neu': 0.817, 'pos': 0.159, 'compound': 0.9896}",0.9896,pos
17,50,"The Swallow guest house is an easy walk from the Ledra Street crossing point through the shopping area. It is also near to the start of the buses to Kyrenia and Famagusta.The whole place is very well decorated ,very clean and our towels were changed every day. We also had a had a fridge and kettle in our room.Breakfast although continental had a very large selection starting with various cereals and tea or coffee.Yes I would certainly like to stay at this place again",Cypriot Swallow Boutique Hotel,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.9039}",0.9039,pos
18,50,"After slumming it in a few places, this was really refreshing. A beautiful building, friendly staff and really cosy bed. Even a working shower;-)About a 10 minute trot to town, and a decent breakfast.Really good value for money, would stay again.",Cypriot Swallow Boutique Hotel,"{'neg': 0.0, 'neu': 0.716, 'pos': 0.284, 'compound': 0.9132}",0.9132,pos
19,50,"A great place to stay within the old walled city of Nicosia. Walking distance to all the major attractions and highlights in the Turkish part of Nicosia. It's only a 15 minute walk maximum to the crossing point at Ledra street. The hotel is very quiet and clean. The staff is extremely friendly and helpful. Great breakfast, made fresh every morning.",Cypriot Swallow Boutique Hotel,"{'neg': 0.0, 'neu': 0.695, 'pos': 0.305, 'compound': 0.9713}",0.9713,pos
20,50,"The Swallow hotel is a little gem hidden away in Old Nicosia. My room was comfortable, bright and incredibly clean. In walking distance of lots of restaurants and tourist attractions. The breakfast was spectacular.Really friendly and welcoming host. Perfect",Cypriot Swallow Boutique Hotel,"{'neg': 0.0, 'neu': 0.587, 'pos': 0.413, 'compound': 0.9674}",0.9674,pos
21,40,"Hidden away in the Turkish half of the old city of Lefkosia (Nicosia) is this charming, three roomed bed and breakfast. Be prepared for their authentic Turkish breakfast. Tudu, the receptionist/everything, is brilliant (excellent English). Don't be put off by its surrounding buildings.",Cypriot Swallow Boutique Hotel,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.8807}",0.8807,pos
22,50,Cypriot swallow is definitely one of the most charming hotels I have stayed at so far. It has only three rooms which are all around a calm courtyard. The whole place is beautifully designed with lots of attention to detail. All areas are very clean and tidy. The set breakfast is served in the courtyard. Service is perfect (the hotel is run by a lady and her two daughters) with a very kind and personal approach.The only downside: We got two separate beds instead of a king size or double bed.,Cypriot Swallow Boutique Hotel,"{'neg': 0.019, 'neu': 0.756, 'pos': 0.225, 'compound': 0.969}",0.969,pos
23,40,"This is a small bed and breakfast in a slightly out of the way part of the Northern side of Nicosia. Although simple, it is clean and very comfortable, and all the rooms are furnished to a good standard for a B&B. In particular the bathrooms are smart with good showers, and the beds are extremely comfortable.The rooms themselves are fairly small, so it's not necessarily somewhere you'd want to sit around during the day, but it makes a great base for exploring the old town.The highlight, as other reviewers have noted, was a lovely freshly-prepared Turkish/Cypriot breakfast in the morning.My only criticism would be that the television didn't appear to work, and that despite booking a double room we were given a twin.",Cypriot Swallow Boutique Hotel,"{'neg': 0.029, 'neu': 0.786, 'pos': 0.185, 'compound': 0.9592}",0.9592,pos
24,50,"I been there for 2 nights. Trust me, it was wonderful!!!! She's(Birgul, the host) such an amazing artist and architect. When we got there we were extremely tired but she greeted us warmly and brought us lemonade & coffee. One of our traditional musics was playing there too (so wise!). I will never forget those 2spicial breakfast. To be honest, I didn't like the city at all but the place was nice. no doubt, book this!",Cypriot Swallow Boutique Hotel,"{'neg': 0.115, 'neu': 0.627, 'pos': 0.258, 'compound': 0.9254}",0.9254,pos
25,30,"We booked a stay for 21-23 January, having looked for somewhere different to stay in Turkish Nicosia as part of a longer stay in both parts of the island.The Cyprus Boutique Hotel is close to the Kyrenia Gate, but is tucked away on an offshoot of Resadiye Street. We were travelling on foot from the Gate and overshot it - luckily two very helpful locals drove us there! As advertised it is a (small one storey) courtyard house, with a reception room and small breakfast room at the front and the remaining bedrooms accessible from the courtyard. There is a clurtyard table and a blind for hot weather - we were there in an exceptionally cold period for the island and so were pleased to be able to eat inside.Our room had one shuttered window and so was quite dark when this was closed. The bathroom doesn't have any heating - a towel rail would have been useful - and so was cold first thing. There were minor maintenance issues - the colour TV was bw only and there were lightbulbs that needed replacing. But the staff member was friendly, the breakfast good, town maps to help you get around in good supply and the hotel does have character.However it is a brave venture, situated at the northern end of the poorest part of the walled city. The nearest place to eat was a very local café, providing good service to migrant and local working people. So you either have to walk to very close to the Green line for restaurants (we found only two open, but this was January) or cross to the Greek part of the city.But if you don't mind the walk this did seem to be the best option inside the walls!",Cypriot Swallow Boutique Hotel,"{'neg': 0.026, 'neu': 0.829, 'pos': 0.145, 'compound': 0.9917}",0.9917,pos
26,50,"I don't know how l can start to say something about this place, because I have many experience in this place and very funny anyway place is not easy to find but really breakfast very Delicious stuff is very kind price is normal inside in room very good decorative design is very very beautiful otantrik and romantic you feel you stay in your home around here 24 hours open shop, restaurants, what you want you can find very easy..I want say thank you for lady owners she is Engineer she make really really very good place very kind stuff lady "" Dudu "" thank you again again......! I wish best for this place, l want again again here",Cypriot Swallow Boutique Hotel,"{'neg': 0.011, 'neu': 0.619, 'pos': 0.37, 'compound': 0.9956}",0.9956,pos
27,50,"We enjoyed a day sightseeing in Lefkosa (North Cyprus side of Nicosia). We were flying out of Ercan on a 6.30 am flight, so booked a night at the Cypriot Swallow to allow for an easy 20 minute cab to the airport. We loved this place from even before we arrived at the front door. We walked with two large wheeled bags from the Ledra Street Border Crossing and it's do-able - but a taxi could have been warranted. The neighbourhood, like much of Nicosia is a bit grim - but the hotel is beautifully plastered, painted white and has teal accents - easy to see even from a distance. We received a warm welcome from Tudu on Reception and she made us lovely tea and biscuits, showed us our room (which was thankfully ready early when we arrived at 10 am), advised that the water, snacks and juice in the fridge was included in our rate, booked our 4 am taxi and offered to make us a sandwich and put it in the fridge so we didn't entirely miss out on breakfast due to our early departure. Phew - friendly efficiency at its finest. When we returned from sightseeing a few hours later, sandwiches were there as promised. The room was not large... two people, two bags, cabin bags and there was just some room to move about. The bathroom was actually half as large as the room. The beds were comfy, the linens nice. A lot of effort has gone into the clean, fresh, modern decorations and we appreciated it. A friend from the UK spits chips if she doesn't get a hairdryer and a full length mirror (even in developing countries where she's paying 20 euros a night). She would have been ecstatic here with dryer, mirror etc. The water had excellent pressure and was piping hot. We don't normally pay more than 40 euros a night to stay pretty much anywhere... so 60 euros was a bit extra for us - but - the inclusions, the warm welcome and flat out great service made the rate worth every penny. The taxi that Tudu arranged arrived spot on the dot of 4 am, was a clean and well maintained Mercedes with an excellent driver and the ride to the airport took exactly 20 minutes. This is a great little B&B (and I mean little... only 4 rooms) - we will return if we need another overnight spot heading in/out of Ercan.",Cypriot Swallow Boutique Hotel,"{'neg': 0.017, 'neu': 0.737, 'pos': 0.246, 'compound': 0.9988}",0.9988,pos
28,40,"This is a nice, small hotel in the north of the city. It can be a little hard to find at first: follow the quiet street just before the end of the inner walled city where a few restaurants are until just after it turns around a little. The rooms are clean and comfortable. The breakfast was also very nice and the price reasonable. The people running the hotel are friendly and can speak enough English.",Cypriot Swallow Boutique Hotel,"{'neg': 0.014, 'neu': 0.806, 'pos': 0.181, 'compound': 0.9286}",0.9286,pos
29,50,"One of the few cheaper hotels/apartments that I could find on the North side of Nicosia. The price we paid was very reasonable. Three of us used it as a stop over before flying out of Ercan early the next day.Although not the easiest place to find it is well situated for exploring the North side of Nicosia. The accommodation is simple, clean and well furnished, wifi is freely available.I can't comment on the breakfast as we left very early but the owner did offer to get up and make us sandwiches! She also booked us a taxi for 04:30hrs and it was there on time!Would definitely use again for the comfort, price and convenience.",Cypriot Swallow Boutique Hotel,"{'neg': 0.027, 'neu': 0.856, 'pos': 0.118, 'compound': 0.8755}",0.8755,pos
30,50,"Stayed for one night at Swallow Boutique hotel in Nicosia.Wonderfully presented in the style of Old Cyprus, the hotel is traditional but endowed with modern comfort.The rooms are clean and well appointed.A highlight is the fresh breakfast which is nothing short of delicious.Only drawback is the hotel is a little to find, but would recommend without hesitation for those considering quaint and memorable stay.",Cypriot Swallow Boutique Hotel,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.9495}",0.9495,pos
31,50,"Beautiful little boutique place in the backstreets of North Nicosia. Selay is a wonderful host and would do anything to make you feel welcome. Parking space outside the Guesthouse, flexible check in / check out hours and 10 mins walk to the Ledra crossing. Great communication pre-arrival. Highly recommending!",Gul Hanim House Boutique Hotel,"{'neg': 0.0, 'neu': 0.713, 'pos': 0.287, 'compound': 0.9508}",0.9508,pos
32,50,"I wasn’t going to review as I only give five or the one but I think this place is worthy of the five. Only two issues which I believe see will try ti fix. The main one is wifi only work part time in the yellow rose room. Not sure why it works when she was there. But the court yard and kitchen served my needs! The other is the bathroom is small in this room. I am 110kg at 69cm and it was difficult getting into the shower. If your small this probably would be ok. I would recommend the white rose bathroom as it is bigger and she already fixed that wifi besides that there about the same. Her staff doesn’t speak english but I did not have any issue communicating with them by sign language and the occasional google translator! Even helped fix the gas issue on the stove. If you cannot find thing to do in the north she will help you with your plans. If I come back I think a week would have been needed. Coming though the boarder from the south is easy and its only a ten min walk to her place, about half that time if you need a taxi. They do speak english here but it is not common. I liked the north better I find them a lot more friendly and its not as touristy and the best part its cheaper.",Gul Hanim House Boutique Hotel,"{'neg': 0.034, 'neu': 0.841, 'pos': 0.126, 'compound': 0.979}",0.979,pos
33,50,"My wife and I stayed here for 2 nights, the guest house is a quiet haven shut away from the hustle and bustle of the city, an easy 10 minute walk from either of the border crossings and all the major sites in the city. The owner, Selay, is a delightful lady and advised that Gul Hanim is her grandmother’s old home. Rooms have been renovated in traditional style and breakfast is served in the little courtyard. Superb fresh orange juice and a host of other products, much of which is home made. Highly recommend a stay here.",Gul Hanim House Boutique Hotel,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.9366}",0.9366,pos
34,50,"this house its just amazing,in the heart of old town, near to most touristic places like Kyrenia Gate,just on the corner,very good restaurant just in the corner,very clean place, exchange store, everything very close.Breakfast fresh and delicious,the room smell so good.the owner,its something else, she help me with my visit plan, told me about places i have no ideia, and was wonderfull to visit all them.the staff was amazing,always with big smiling in there face, thx for everything you did for me.....high recommended",Gul Hanim House Boutique Hotel,"{'neg': 0.023, 'neu': 0.759, 'pos': 0.218, 'compound': 0.9497}",0.9497,pos
35,50,"I have travelled to many different places in the world, however I don't think any of them compare to Gul Hanim House. This was by far one of the best places to stay in Lefkosa, it is infused with tradition and culture and hosted by the most knowledge and friendly host (Selay). The rooms in the guesthouse were spacious and clean and had everything we needed, the garden and surroundings were lovely - as you enter the guesthouse you're greeted with the musk of a citrus tree which is phenomenal. The kitchen was open for use 24/7, this really helped it to feel like home! I would thoroughly recommend this guesthouse.",Gul Hanim House Boutique Hotel,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.9676}",0.9676,pos
36,50,"We were a party of four women, this little place was perfect for our stay. We felt completely at home, it is a beautifully preserved traditional home and has been lovingly renovated to its former glory. The rooms are spacious and beautifully decorated. The bathrooms are lovely too, it has all the necessary mod cons without compromising on tradition. The place is spotlessly clean, breakfast was lovely and the kitchen was available to use all day. We felt completely safe and comfortable during our stay. Selay (the owner) was extremely knowledgable on the local history and geography and she was able to help us plan our trip across northern Cyprus. We will definitely be visiting again",Gul Hanim House Boutique Hotel,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.9921}",0.9921,pos
37,50,"Gul Hanim House only has 3 small rooms. All, however are nicely renovated and spotlessly clean. As mentioned in other reviews, the owner, Selay is staggeringly helpful and an absolute wealth of information about sights and restaurants all over Northern Cyprus. When she is not around the house is managed by a friendly Turkish mother and her children. The location can be difficult to find the first time, as the neighborhood is in the process of being demolished, renovated or neglected, but downloading an offline map app such as maps.me has the address marked perfectly. Numerous restaurants in the area, many cater towards foreign students studying in Nicosia's universities, so no problem with the language. Most of the city's sights are within a 15 minute walk, as is the Ledra Street crossing which, for most of us is possible to go over to the Southern side and return. Most of the breakfasts (jams, bread etc) are home made and of very high quality. Very quiet, you may even have the whole house to yourself some nights. Overall a great few day's stay in a culturally and politically interesting part of the world. Would happily stay here again.",Gul Hanim House Boutique Hotel,"{'neg': 0.061, 'neu': 0.804, 'pos': 0.135, 'compound': 0.9541}",0.9541,pos
38,50,"Located in one of the narrow but very safe streets in north Nicosia, about 10mn walk from the Ledra street crossing; the GHH is a comfortable, welcoming, full of character small guest house The owner / manager, Ms Selay, is a very warm and helpful person.... the only draw-back, one needs a GPS to find the place! That and some very noisy cats - but that's true for the whole of Cyprus... Highly recommended.",Gul Hanim House Boutique Hotel,"{'neg': 0.028, 'neu': 0.681, 'pos': 0.291, 'compound': 0.9767}",0.9767,pos
39,50,"The shabby street on the approach to Gul Hanim might be enough to put some people off, but they would be making a huge mistake. Once through the gate into the delightful courtyard it is immediately obvious that this is a lovingly preserved property. Selay, the lively hostess, provided a street map and pointed out all the best places to visit and eat (Sabor restaurant is excellent). As with the house, with its beautiful antique furniture, we loved the character of the north side of Nicosia, but were less enamoured of the KFCs and Burger Kings in the shopping mall over the border. The city is well worth the visit just to experience the contrast.",Gul Hanim House Boutique Hotel,"{'neg': 0.021, 'neu': 0.706, 'pos': 0.272, 'compound': 0.9907}",0.9907,pos
40,50,It was a perfect place to stay. The owner was very nice helpful and positive. The place was authentic and very clean. Everything in detail was original. I can't find words for it. For sure we come again.,Gul Hanim House Boutique Hotel,"{'neg': 0.0, 'neu': 0.579, 'pos': 0.421, 'compound': 0.9641}",0.9641,pos
41,50,"Conveniently located steps away from the Kyrenia gate which is walking distance to the main attractions both in Greek and Turkish sides. It is also very close to the bus services if you are looking to have day trips to Kyrenia or Famagusta. The place is located in the historic quarter, you are surrounded with old Turkish, Greek and Ottoman houses and a community that lives in them. Selay has given us excellent recommendations for places to eat, shop and see. We really felt we were at home throughout our stay. Every morning we enjoyed a lovely breakfast in the courtyard. It is a little oasis of calm and beauty away from the bustle of the city but so close as well. If you are looking for a unique place to stay with a lovely host, Gul Hanim's House is your best bet. Enjoy Cyprus!",Gul Hanim House Boutique Hotel,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.9839}",0.9839,pos
42,40,This place is very clean and super characterful. The hostess was very helpful in helping us find a restaurant and how to get to the Ledra St crossing. That's an experience well worth taking.The guest house is in a very run-down part of Northern Nicosia and difficult to find. But the area seems very safe.Great breakfast of local produce.,Gul Hanim House Boutique Hotel,"{'neg': 0.036, 'neu': 0.722, 'pos': 0.241, 'compound': 0.9219}",0.9219,pos
43,50,"Anyone reading through the previous reviews for Gul Hanim will be in no doubt that this is a very desirable place at which to stay. I can only endorse those sentiments: it's wonderful. But first you have to find it. My advice is to make for Kyrenia Gate, which is a key entrance point into the old part of town. From there, simply ask for the street name: Celaliya Sokak, which is a minor street off the Square. If the locals in the Square don't know it, ask staff at one of the cafes or shops adjacent to the Square, or in the Information Centre, located in the Gate. They can supply you with a map, and Gul Hanim is marked on this; the guesthouse is a distance of about 150m from the Square.Selay is a wonderful host: vibrant, knowledgeable and ever obliging. After I arrived,she spent quite a while pointing out on a map possible places to eat, and suggesting places to visit. Subsequently, she was also extremely helpful in directing me to buses, and transport nodes.The room I occupied was very comfortable: lovely furnishings, good bed, an excellent bathroom, good lighting. The adjacent courtyard is filled with succulents, as well as a couple of fruit trees. It's a delight just to sit here, and relax. Breakfast is laid out in a nearby kitchen - itself a beautiful room - and offers a good range, including superb homemade jams. However, there are no cereals, which I would suggest should be added to the offerings. On the calm, sunny mornings I was here, you took your breakfast into the cowurtyard.What more to say?: only that I was very pleased to have selected Gul Hanim for my stay in this interesting city.",Gul Hanim House Boutique Hotel,"{'neg': 0.022, 'neu': 0.769, 'pos': 0.21, 'compound': 0.9958}",0.9958,pos
44,50,"Gül Hanım house was a beautiful, tastefully restored family home run by extremely hospitable hosts. Our stay was quiet and peaceful, and we loved walking around the unspoiled old city of northern Nicosia from there. Bathroom was very nice, loved the tiles!Breakfast was also excellent, including cheese pastries, many homemade jams and honey, and olives. The coffee was so delicious, I made our host show us the brand and type.The only warning I would give potential guests is book early -- they only have a few rooms so they are liable to be full!",Gul Hanim House Boutique Hotel,"{'neg': 0.021, 'neu': 0.718, 'pos': 0.261, 'compound': 0.9818}",0.9818,pos
45,50,"I can only agree with the 93% of other reviewers, Gul Hanim House is an excellent place to stay when visiting Lefkosa.A single story house, fully renovated, bedrooms centered around a family courtyard. In Summer the courtyard becomes dining room, lounge, playground.The bedrooms are immaculate, clean and comfortable.All the historical areas are within a short walking distance, Impossible to get lost.Nicosia is a great place to visit. People are lovely, friendly, helpful.Stop off at the BIG HALL for coffee, tea, snack or pastry. Enjoy the craft centers, the museums or just enjoy the streets.Do not let the ""run down"" areas put you off, that is Nicosia!",Gul Hanim House Boutique Hotel,"{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.9792}",0.9792,pos
