,r_points,r_text,place,scores,compound,score
10,50,The newly expanded and refurbished mall offers a nice variety of stores to eat and shop at with lots of parking. Cleaner and better run than the newer Nicosia mall in my opinion.,The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.7506}",0.7506,pos
11,40,"We were in this Mall during Easter vacation 2019 and spent half a day there. We found almost everything we wanted: a range of shoe and fashion shops, sport specialists, several national and int'l coffee bars (starbucks is the most expensive), and a supermarket with a good selection of daily needed things, diary, bread, drinks, sweets, hygiene articles etc. (Even some ""made in cyprus"" products). There's a food court with TGI Fridays, McD, KFC, BurgerKing, tacobell, chopstick and Pauls coffee, mainly fast food as usual. The cinema in the upper level offered 2-3 movies in english. Very positive: many clean bathrooms, toilets on every level. Lots of parking space.",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.9179}",0.9179,pos
12,30,The mall is slightly on the small side - so there isnt that many shops to see.....but it will be expanding shortly so this issue will be overcome. Parking is easy - on site underground parking available free of charge.,The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.7351}",0.7351,pos
13,40,The Mall of Cyprus is an ideal destination if Shopping is on the Menu. With a Good selection of Differing Shops plus Food & Coffee Outlets the whole family can be satisfied. Free Car Parking and WiFi helps with the budget and Air Con keeps the Temperature just right.,The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.9325}",0.9325,pos
14,10,"Disappointing, a few shops under one roof. After walking around decided to have a drink and was absolutely horrified at the state of the outside area. The birds are free to fly in and eat any food left over and make a mess on the tables and chairs...... disgusting.....how difficult can it be to put a mesh up to stop the birds???",The Mall of Cyprus,"{'neg': 0.21, 'neu': 0.743, 'pos': 0.047, 'compound': -0.8868}",-0.8868,neg
15,10,"If you want to sit outside with your food, I wouldn't recommend it. There is bird sh*t on every chair. As we left, I saw a table with leftover KFC being picked over by four birds. Absolutely disgusting. Very disappointed in this since they seem to make little effort to clean and there is absolutely nothing in place to stop birds from scavenging. The shade sails are all torn and falling apart and frankly the whole area needs refurbishment.",The Mall of Cyprus,"{'neg': 0.175, 'neu': 0.782, 'pos': 0.043, 'compound': -0.8891}",-0.8891,neg
16,50,"Went to the Mall and came across the following HighlightsTGI' Friday's was absolutely fantastic had their top burgers with starters beers and desserts for just Under 50 euros , brilliantThen we Went into the Public Multi Media shop found it a bit expensive, used the toilets very clean every thing working ok .Ta Tim Constantinou",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.8716}",0.8716,pos
17,10,A very small collection of shops and fast food over three very small floors.The parking is inadequate - be aware that they don't like using parking spaces in Cyprus.,The Mall of Cyprus,"{'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.5873}",-0.5873,neg
18,30,"The mall needs a lot of work and even then it will not be something worth visiting. It has lot of shops, mostly cheep teenage lines, but there is not a good place to eat or drink a coffee",The Mall of Cyprus,"{'neg': 0.116, 'neu': 0.884, 'pos': 0.0, 'compound': -0.5334}",-0.5334,neg
19,50,Very large mall and very clean! Large variety of stores and is definitely a great place to hangout or go shopping.,The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.628, 'pos': 0.372, 'compound': 0.8775}",0.8775,pos
20,40,"It’s not that big, but it’s full of shops, cafes, & restaurants.. you can find many good options for whatever you need.. I didn’t have enough time to have a full tour, I only had an hour , however I had many good stuff.. there are also many shops for toys if you are interested.",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.9052}",0.9052,pos
21,20,"Okay to visit if its scorching hot to escape the heat (or rain in winter i guess), but to be honest after an hour you will be bored. small, lack of decent shops and mostly overpriced compared to most shopping malls. Probably come back if ever passing but only to get a taco bell,other than that staff seem ignorant and unhelpful, typical cypriot shrugs. upside is, it does have a cinema, toilets are clean and like i say it has taco bell.",The Mall of Cyprus,"{'neg': 0.089, 'neu': 0.758, 'pos': 0.152, 'compound': 0.7003}",0.7003,pos
22,40,"Than other malls, this one is smaller and nice and now they try to make it bigger. The problem is that they need to bring more brands and new brands, what people search nowadays.",The Mall of Cyprus,"{'neg': 0.072, 'neu': 0.853, 'pos': 0.075, 'compound': 0.0258}",0.0258,pos
23,50,Nice mall with a variety of shops that can cover all your needs & family needs. Has a cinema. Free Parking. Has also a food court with a vareity of fast food restaurants.,The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.81, 'pos': 0.19, 'compound': 0.7269}",0.7269,pos
24,40,"The mall is having lots of construction work at present an by looks of it the mall will be come even bigger, ok selection of shops but compared to some UK malls not the best parking is free and plenty full and a tidy food court",The Mall of Cyprus,"{'neg': 0.087, 'neu': 0.798, 'pos': 0.115, 'compound': 0.1275}",0.1275,pos
25,40,"We came here during our visit to Nicosia! The mall has basic shops such as Zara,Mango, stradivarus,etc. No special greek brands.",The Mall of Cyprus,"{'neg': 0.091, 'neu': 0.785, 'pos': 0.124, 'compound': 0.2003}",0.2003,pos
26,30,This is not the best mall ever but for here it is ok had a walk round it was ok even bought something,The Mall of Cyprus,"{'neg': 0.082, 'neu': 0.709, 'pos': 0.209, 'compound': 0.5293}",0.5293,pos
27,50,amazing everything in proximity great food park cinema a big plus security guards always on site good place for kids,The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.532, 'pos': 0.468, 'compound': 0.9217}",0.9217,pos
28,40,"Great place to shop, many shops to look around ( Cinema, Public, Debenhams, Forever 21, Zara and Pull & Bear)",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.6249}",0.6249,pos
29,30,"i visited here after larnaka shopping centers , bigger but no action , no offers , borring season for shopping :(",The Mall of Cyprus,"{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.8573}",-0.8573,neg
30,20,"I am from England and was visiting Nicosia for the day so decided to swing-by ""The Mall of Cyprus"" on public transport a local Bus from Nicosia Bus Station to the Mall.On arrival getting off the Bus, you walk via an underground car park then past Ikea to inside the Mall.I was soo disappointed as not that many shops. Even more disappointing was the ""Swarovski"" store upstairs - the prices being a lot more expensive than the Swarovski UK store so I left empty-handed.I visited on a Saturday which was ultra busy with locals at the Cinema and eateries. There is nothing special at this Mall and it is very gloomy inside. I did spot Debenhams and a few well-known stores, but I was not fussed abt them. I was searching for classy stores, sadly you will not find a touch of class at this Mall.I stopped by the Information deak downstairs, and staff was helpful to me giving directions to the main Coach stops back to Ayia Napa (cost only 9euro return).The Coach stop is located outside the big Hospital.",The Mall of Cyprus,"{'neg': 0.097, 'neu': 0.847, 'pos': 0.057, 'compound': -0.538}",-0.538,neg
31,40,We were meeting friends at the Mall and it’s an ideal meeting place. Many many name stores as well as a number of Car Dealers in the vicinity. Free parking is a bonus and there is basically something for everyone whatever your age. Plenty of Food & Drink Outlets and the opening times are long and late.,The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.9403}",0.9403,pos
32,40,The mall of Cyprus is a small mall but for shopping is very good it is have cinema in it is have lots of restaurants there you can also eat,The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.6474}",0.6474,pos
33,40,"Overall good. Something for everyone, you can buy anything from clothes to groceries. Good places to eat. Coffee ect",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.7003}",0.7003,pos
34,40,"This shopping mall is right at the outskirts of Cyrpus Capital Nicosia, it offers quite options for Food, Shopping and entertainment.",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.4215}",0.4215,pos
35,30,Good sized mall for Nicosia. Does lack variety of shops. Good selection of coffee shops. Could have a few more restaurants food court ok,The Mall of Cyprus,"{'neg': 0.078, 'neu': 0.648, 'pos': 0.273, 'compound': 0.6908}",0.6908,pos
36,50,"This is a great shopping center, with good shops, restaurants / bars, cinema. I highly recommend it.",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.529, 'pos': 0.471, 'compound': 0.8687}",0.8687,pos
37,50,The Mall of Cyprus is an ideal visit for those shopaholics amongst the population. Many many stores and outlets selling most things and a number of Eateries and Coffee Outlets to allow you to have a break and sit and relax. Free and Plentiful Parking on Site helps and The Mall is easily accessible from the City and Motorway.,The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.9438}",0.9438,pos
38,40,"Good air conditioning. Plenty of space in the parking. We had a great full day of shopping, good variety of shpos and brands. We had lunch at TGI ehich was nice ...but not exactly the TGI we are familiar with in th US.Overall nice day of shopping..",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.9382}",0.9382,pos
39,50,If you are looking for a nice place to go shopping then here is a place with most things. It has got plenty of different types of shops from electrical to baby to fashion. The food mall is good for a snack and the cinema is upstairs. There is plenty of parking and it's worth a visit.You can stroll round and cover everything in about and hour and a half.,The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.765}",0.765,pos
40,40,We found many things which we didn't find in other shops. For example when coming to Zara in Limassol there were less clothes and discounts than in Nicosia. If you have choice and travel with children then you would better go to My Mall Limassol!,The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.932, 'pos': 0.068, 'compound': 0.4926}",0.4926,pos
41,30,"Nicosia in summer is really hot and ever so occasionally, common sense dictates that you need to cool down! There are a few shops here which are worth visiting but it is on the small side - that said, the supermarket is good if you are self-catering and there is an Ikea next door if you need cheap food (or to replace something you broke in your hotel after too much ouzo)! Go for the under-cover parking if you are staying for any length of time.",The Mall of Cyprus,"{'neg': 0.041, 'neu': 0.877, 'pos': 0.083, 'compound': 0.428}",0.428,pos
42,30,"Good foodcourt with TGIF, Starbucks etc clean toilets and also a very nice arcade close to it. The shopping is good and you will find many mainstream brands here although we would have liked to see a bigger selection of stores to make the experience really great.",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.9713}",0.9713,pos
43,40,"As a local, I visit the place quite often. It has a large underground parking. The variety of shops is average. The food court gives you a few options for lunch. The cinema screens have a good variety of films. I usually visit the place if I want to buy a gift and want to avoid the heat outside OR to visit the cinema with the kids on a Sunday morning and then have lunch afterwards.",The Mall of Cyprus,"{'neg': 0.03, 'neu': 0.854, 'pos': 0.116, 'compound': 0.6369}",0.6369,pos
44,30,"You'll find the usual shops (Zara, bershka, forever21..etc).Restaurants available are mostly junk food. It is only a 15 minute drive from central Nicosia. Zara there usually has a good collection, for make up there is inglot and Mac in Debenhams. Not too crowded (even on weekends). There is also a cinema on the the third floor. It is not a MUST visit in Cyprus, pretty average mall.",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.7269}",0.7269,pos
45,50,"The mall is small it has a few annexes around it but for ne it is enough for me to find what i need.Weekends are much busier than weekdays.The mall is always kept clean and maintained , i visit it very often and so i will continue to do because it is so practical.My opinion is that it is big enough for Cyprus standards.",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.942, 'pos': 0.058, 'compound': 0.5499}",0.5499,pos
46,40,The mall of Cyprus is a small mall but for shopping is very good it is have cinema in it is an original mall,The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.8042}",0.8042,pos
47,40,"Good with some great brands.Zara, Mango, Bareto ( great Italian shoes)Clean , friendly easy to get too",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.368, 'pos': 0.632, 'compound': 0.9531}",0.9531,pos
48,40,"Have just come back, from this Mall. And IT WAS NICE.. not to Big and not to small.And they have a food corner to.. Nice with some time, away from the Sun.",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.4215}",0.4215,pos
49,30,For shopping its ok but i bought most of my items to take home outside from street vendors at a more affordable price.. its ok but no special attractions .. but i guess good for shopping . not my bag,The Mall of Cyprus,"{'neg': 0.058, 'neu': 0.621, 'pos': 0.321, 'compound': 0.9136}",0.9136,pos
50,20,"I went for the mall to be very big and awesome with many shops, but it was too small and boring, I really didn't enjoyed it, no variety of anything.",The Mall of Cyprus,"{'neg': 0.193, 'neu': 0.668, 'pos': 0.14, 'compound': -0.4417}",-0.4417,neg
51,40,"Well, I am sure you have been in shopping malls. I cant really understand why a tourist would like to go there... it's a mall with small shops (and expensive prices too).",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.7096}",0.7096,pos
52,40,"Well the place is surely worth visitingIt does host the usual companies from shopping to eatingFrom zara,ovs,public to mc donalds, starbucks...The place has a large..... LARGEParking underneath.... tho.. Could get easily get crowded..Great shopping experience",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.8074}",0.8074,pos
53,30,"Vast variety of shops, restaurants, would like to have some other shops like Beauty line, H&M. Lacks parking spaces on busy seasons.",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.683, 'pos': 0.317, 'compound': 0.8316}",0.8316,pos
54,50,"Every time i enjoy a lot in that place. Have cinema, shops, coffe shops and restaurants ...... have everything",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4939}",0.4939,pos
55,30,Usual international companies. There's a lot to choose from when it comes to eating. Nice mall to buy souvenir candies downstairs.,The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.4215}",0.4215,pos
56,30,As malls go the mall of Cyprus is bog standard and very very noisy due to bad acoustics and lots of unruly children when schools out.. there are some pluses though.. has a good variety of shops..very clean toilets with disabled facilities you can get a decent coffee and the information booth is very helpful and has wheelchairs to borrow which is great news..free car parking. . The food area is always crowded and noisy but the variety is OK. .saving grace of the whole place is a very good ikea with a massive canteen.. don't go on Tuesdays as this is the cheapo breakfast day and everyone goes.. it is packed solid that morning ..also Saturdays it is very busy with people and lots of kids racing about....but again clean disabled accessible toilets wheelchairs available and disabled parking both downstairs and at the front entrance..same at the mall,The Mall of Cyprus,"{'neg': 0.034, 'neu': 0.811, 'pos': 0.155, 'compound': 0.9627}",0.9627,pos
57,40,"You will find the typical European shops you see in Europe and the Middle east; Debenhams, Aldo, Carfour, Next, Zara, etc.. no local brands. Food court is average; Starbucks, McDonald, Pizza Hut, etc..",The Mall of Cyprus,"{'neg': 0.064, 'neu': 0.936, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
58,40,"Very good for shopping, ok for fast food but has awful sound. Very good for cinema night! Big underground parking. Very modern. Good for the hot days of Cyprus summer!!!",The Mall of Cyprus,"{'neg': 0.094, 'neu': 0.589, 'pos': 0.316, 'compound': 0.8563}",0.8563,pos
59,20,"This is not a good mall. It is small, has very few businesses and nothing that is local or unique. Not worth visiting",The Mall of Cyprus,"{'neg': 0.169, 'neu': 0.831, 'pos': 0.0, 'compound': -0.4717}",-0.4717,neg
60,50,We spent 3 hours here and had a great shopping experience. This mall is a 7 euro bus ride round trip from Larnaca.,The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.6249}",0.6249,pos
61,40,Good mall. Good shops. We enjoyed and managed to get a couple of things. Great is the supermarket inside the mall.,The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.9217}",0.9217,pos
62,30,It's an OK mall. Not better than Paphos Mall. I think the Paphos Mall is the best mall in Cyprus. Overall it's OK,The Mall of Cyprus,"{'neg': 0.079, 'neu': 0.591, 'pos': 0.33, 'compound': 0.8253}",0.8253,pos
63,40,The mall is not as big as the other malls around Europe but for the local standards its very big. With a good variety of shops and restaurants. You can spend a day there shopping and relaxing. It was too noisy though on a weekend. I would prefer to go back in a week day where is not that busy.,The Mall of Cyprus,"{'neg': 0.033, 'neu': 0.831, 'pos': 0.137, 'compound': 0.8174}",0.8174,pos
64,40,"Not a huge place compared to malls around the world but definitely you will spend a nice time shopping a wide variety of items from most of the famous international brands and food choices are good and fulfilling some cinemas are available too, a good time out all year round...",The Mall of Cyprus,"{'neg': 0.026, 'neu': 0.714, 'pos': 0.26, 'compound': 0.9379}",0.9379,pos
65,40,"Great range of restaurants and coffee shops, several big brand shops and a two storey Debenhams. Prices high, even by European standards.",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.83, 'pos': 0.17, 'compound': 0.6249}",0.6249,pos
66,30,"The mall area is huge but the shops are extremely limited. Unless you are going for an all exclusive showroom or purchase groceries, I see no reason to visit the place. The limited merchandise and restaurant option was certainly a turn off.Nothing special",The Mall of Cyprus,"{'neg': 0.16, 'neu': 0.648, 'pos': 0.192, 'compound': 0.1707}",0.1707,pos
67,30,Just your average mall. Not much to see here apart from finding something quick to eat like crepes at Almyro Glyko,The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",0.3612,pos
68,40,"In term of a shopping mall it is a regular mall. There are some stores that had real discount (such as Zara). At the 2nd floor you will find some nice attraction and activities for the kids. There is a Carousel, some computer games and boots to make activities on the screen, such as puzzles and drawing.Also there is a cinema for kids which we weren't able to get into.",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.917, 'pos': 0.083, 'compound': 0.7003}",0.7003,pos
69,30,"So I visited the Mall to find some toys for my children and pick up some essentials from the supermarket. The mall has everything you want. I also went to check out Apple TV. There is a electronic and book/toy shop (Public) which had it for £10 more than back home. I must say that this was the case for everything I looked for. There is a assortment of shops and a small food court. It's also clean and easy to park.Look if your looking for a big mall experience, this is not for you. If you are from the UK and expect to find things cheaper you won't in the whole. Maybe in Follie Follie, Masimo Dutti and Zara.If you need to get bits and bobs you will probably find what you want.If its raining, then it might be worth a look",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.937, 'pos': 0.063, 'compound': 0.7783}",0.7783,pos
70,20,"I saw many shopping centers and mall of cyprus is neuter. I would say, go there if its raining heavily and you have lots of free time to spend on nothing.",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.5106}",0.5106,pos
71,50,"We spent one day long with my wife and too kids with our friends.The mall is spacious, well decorated, rest rooms are comfortable and clean, all brands and there for adults and kids, great shopping experience for sure, all what you need in one stop shop style.Small area for kids to spend some time until one of the parents do the shopping for the family, coffee from Starbucks for daddy while he's waiting, food court is not that much of goodness, Friday's and KFC sucks.Smoking deck in the food courts is also available.Parking lot is available and bus station is just in front of the mall. The mall has IKEA beside.Enjooooooy.",The Mall of Cyprus,"{'neg': 0.018, 'neu': 0.841, 'pos': 0.141, 'compound': 0.936}",0.936,pos
72,50,"I come here with my family to do a weekly shop, there are things here that aren't available in certain parts of Cyprus because of importation.There are clothes stores which aren't available here too for example, topshop, next, debenhams, Starbucks etc. Be warned though, do not expect the same prices as the uk in the clothes stores.Lots of fast food restaurants and desserts available to eat including tgi fridays!Parking here is free and it's easy to access.",The Mall of Cyprus,"{'neg': 0.048, 'neu': 0.872, 'pos': 0.08, 'compound': 0.5541}",0.5541,pos
73,20,"Certainly this is a typical mall that offers the basics and has nothing to be ashamed of compared to bigger shopping centres in Europe. Nevertheless it is faceless and with no character, you are better off walking old town Nicosia for a more interesting experience.",The Mall of Cyprus,"{'neg': 0.043, 'neu': 0.744, 'pos': 0.212, 'compound': 0.8247}",0.8247,pos
74,40,"Please don't think this is an American style big mall. It is a modern air conditioned shopping mall with all the usual types of fashion and consumer goods for sale. It has a Large supermarket, debenhams department store which sells a good range of items including cosmetics & fashion. You can find pretty much what you would expect in a smallish mall. There are a selection of fast food outlets inc TGI and a cinema on the first floor. Parking is easy and it offers good European style shopping",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.9217}",0.9217,pos
75,50,Like every other mall. Your visit there will be an interesting experience if you have nothing else to do. Other than that nothing special.,The Mall of Cyprus,"{'neg': 0.079, 'neu': 0.738, 'pos': 0.183, 'compound': 0.4482}",0.4482,pos
76,20,"Another faceless mall. It doesn't offer anything new-certainly not for the kids. There is a Starbucks and TGI Friday's on the top floor as well as other fast food outlets, a cinema and a variety of high street shops including a Debenhams and a Carfour. Fully air-conditioned and hence its attraction I'm assuming. Next to a giant IKEA.",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.7096}",0.7096,pos
77,40,Shopping center with a variety of brands and fast food to buy and eat and spend good timeShopping center with a variety of Brands,The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.4404}",0.4404,pos
78,30,"Just a standard shopping centre but much better than most shopping streets in the cities. If you are looking for a break from the sun and a bit of shopping then give this place a try, Its free to park and there are a lot of different shops. Many of the shops we have in the UK are also here.",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.8519}",0.8519,pos
79,20,This Mall is quite disappointing as it has only shops you can find in every big Mall all over the world. Most of the prices for clothes like Next are 15% more expensive than in UK.,The Mall of Cyprus,"{'neg': 0.087, 'neu': 0.85, 'pos': 0.063, 'compound': -0.2484}",-0.2484,neg
80,50,"limited in size and types of shops, but a mall experience all the same. Sometimes very difficult to use the food court, as all the tables are taken.The cinema screen are a good size with a good sound system, so a film is a good way to entertain.",The Mall of Cyprus,"{'neg': 0.091, 'neu': 0.653, 'pos': 0.256, 'compound': 0.885}",0.885,pos
81,20,"Parking - Horrible""Restaurants""- Just fast food and a TGI FridaysCinema - Is okShops - Many shops, for different stuff, though nothing specialVERY crowded, especially on Saturday night.Just a waste of time, seriously nothing special/fun to do.",The Mall of Cyprus,"{'neg': 0.134, 'neu': 0.866, 'pos': 0.0, 'compound': -0.5423}",-0.5423,neg
82,40,"If the Mall of Cyprus was mall of UK, i'd put 2/5, but since this is Cyprus, this Mall is very good for the islands standards. Way better place to be than Limassol's MyMall. They could do a better job with the top floor and the restaurants there. When there a lot of people, it feels really crowded and puts you out of the mood to eat. Theres a cinema to throw your kids and lots of stores to leave your wife. It also has a really big Carrefour supermarket, which for me is a good thing. Not only people of the area can buy their grocery, but also the Mall's visitor can buy a snack and eat at a cheap price if he chooses to stay away of the fast foods upstairs.Worth telling than next to the Mall there is the islands only IKEA, so thats how you are going to spend the other half day.",The Mall of Cyprus,"{'neg': 0.008, 'neu': 0.879, 'pos': 0.113, 'compound': 0.9594}",0.9594,pos
83,20,"It's too small, NOTHING special about it. Loud noises, full of children shouting! Also the toilets were very unclean and disgusting! Find something better to do",The Mall of Cyprus,"{'neg': 0.201, 'neu': 0.71, 'pos': 0.089, 'compound': -0.5582}",-0.5582,neg
84,30,"This is a new mall but nothing special about the shops, attractions of eateries.Spent around 1 hour and a half before I was bored.Easy to get to from Nicosia - around 15-20 minute bus ride. The intercity buses also stop here.",The Mall of Cyprus,"{'neg': 0.134, 'neu': 0.779, 'pos': 0.087, 'compound': -0.2469}",-0.2469,neg
85,30,"I have visited many malls all around the world which were really impressive. And this one is an average small one, with nothing special to see or remember.As it concern the parking, you might be lucky not going around half day trying to find an emply place.",The Mall of Cyprus,"{'neg': 0.044, 'neu': 0.833, 'pos': 0.124, 'compound': 0.6292}",0.6292,pos
86,30,"Having visited Ikea I popped into the mall for a look around... It took ten minutes! Very small, limited shops and restaurants but suppose it's handy for any last minute items you may need. Although small, it is a well kept mall and nice to mooch about. The worst part was the car park....it may be the most disorganised car park I've ever visited. It doesn't flow easily, all the signs are in Greek, people park like complete buffoons and there are numerous dead ends which go nowhere! Sometimes you'll be in a lane and there is room for two...then there is only room for one car so someone has to reverse...miles back! It's just poorly designed and has not been thought out at all. People park in the road... Blocking the limited access you already have and it is not managed at all by the mall.",The Mall of Cyprus,"{'neg': 0.156, 'neu': 0.787, 'pos': 0.057, 'compound': -0.9567}",-0.9567,neg
87,30,"The mall has been our main destination since our baby was born and while my wife was pregnant. It's the only place in Nicosia where you can have a stroll and get away from extreme heat in the summer and cold in the winter.Unfortunately this is how everybody in Nicosia, the surrounding areas and other towns think.Weekdays are quite good. You can easlily park, stroll, window-shop and shop. But the weekends are HELL!!! it takes forever to park, forever to use the elevators, forever to shop and forever to eat.The place is really small for Nicosia. There are plans to extend it but i guess it will take time.Anyway, overall it is a good option to avoid staying at home or walking under the sun or rain, but it is not what Nicosia and Cyprus should have.",The Mall of Cyprus,"{'neg': 0.042, 'neu': 0.898, 'pos': 0.06, 'compound': 0.391}",0.391,pos
88,40,"Pretty standard mall, but with nice stores and brand names along with fair prices...also has restaurants and movie theater, so there are some things to do apart from shopping.",The Mall of Cyprus,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.8294}",0.8294,pos
