,r_points,r_text,place,scores,compound,score
65,50,"get reservation for dinner, great staff, bar really good, cocktails interesting, lunch is not their primary goal, dinner menu with all fresh local food is their special time, in side the old walls, get reservation for dinner or supper, neat little garden, art is really good, get the story about why it's called the gym.We just got burgers, hers was chicken mine meat, cooked as ordered well done, we were not taking any chances, we didn't need to worry, but beer ws good, cold, day was hot, water was good, pleasant stone building, we got tour by manager, He came out to chat and asked to confirm how we found him, showed him artiicle, which had not been an ad.Next time we are coming for supper.",The Gym,"{'neg': 0.009, 'neu': 0.78, 'pos': 0.211, 'compound': 0.9781}",0.9781,pos
66,40,"Although the music is always very load, the place is very nice to spend your evening for casual chat, a drink or two and if you are hungry the food is above average.",The Gym,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.5984}",0.5984,pos
67,50,"We went for dinner and drinks. The food was excellent, the wines suggested by the staff very good, the service really friendly, cocktails very good. I personally liked the decor very much as well, and the place has a very nice vibe! Recommended!!",The Gym,"{'neg': 0.0, 'neu': 0.569, 'pos': 0.431, 'compound': 0.9751}",0.9751,pos
68,40,We took a hot & sweaty walk to The Gym on a recent visit to Nicosia! It was so worth it. A very cool & quirky place with food to die for. The shrimp linguine is just delicious. Would very definitely recommend!,The Gym,"{'neg': 0.078, 'neu': 0.62, 'pos': 0.303, 'compound': 0.8818}",0.8818,pos
69,40,"Another quirky bar in the old city, the gym has a great cocktail selection and is laid out over a fairly large area with an integrated art gallery space and an internal open air courtyard where one can hide away for the afternoon. The service was slower than some of the other places we have been (but we were hidden away and out of sight in the courtyard) but loved the ambience. Would definitely go back for a drink.",The Gym,"{'neg': 0.016, 'neu': 0.849, 'pos': 0.135, 'compound': 0.9022}",0.9022,pos
70,40,"Excellent choice for a coctail or a glass of wine. The location is perfect, in the center of the town near ledra's street. Normal prices. Very nice decoration. The staff wasn't very quick. Bellina coctail is recommended!",The Gym,"{'neg': 0.0, 'neu': 0.711, 'pos': 0.289, 'compound': 0.9115}",0.9115,pos
71,50,"The gym is one reason to visit Nicosia!! Great team at all! Amazing food, perfect cocktails, great staff. The atmosphere is unique and the architectural exeptional in 19th century building. The prices are reasonable for this quality. Thanks a lot for everything! Great work!",The Gym,"{'neg': 0.0, 'neu': 0.608, 'pos': 0.392, 'compound': 0.9773}",0.9773,pos
72,50,"Wandering the street of Nicosia on an empty stomach is not too much of a problem as so many restaurants are available throughout the old city. The Gym was a good place for a main course and a glass of white wine. The place was fully booked but I found a seat at the bar. The welcome was not great and the front of house must be improved. However, the team behind the bar are great, knowledgeable and very friendly. I was advise two great local white wines from AES Ambelis Winery and a Spourtiko 2017 Vintage from Vouni Panayta Winery. Both wines were amazing. Try these wines next time you are in Cyprus and at The Gym. It is a great restaurant, trendy with a small but delicious menu. A must try in Nicosia.",The Gym,"{'neg': 0.133, 'neu': 0.708, 'pos': 0.159, 'compound': 0.7249}",0.7249,pos
73,40,A cozy restaurant with a nice atmosphere. Interesting and small menu – as I like it. Everything we tried was good and the service is very friendly and efficient. A good choice for dinner.,The Gym,"{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.9604}",0.9604,pos
74,50,Located in the old town. The drinks cocktails were very tasty and egg food delicious. I ordered the pork cheeks: it was tender and good. The service was excellent and the waiter very helpful and friendly. I highly recommend the place.,The Gym,"{'neg': 0.0, 'neu': 0.627, 'pos': 0.373, 'compound': 0.962}",0.962,pos
75,50,Excellent food with a small Art Gallery at the rear the proprietor is setting new standards for the city in this great little restaurant.,The Gym,"{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.8616}",0.8616,pos
76,30,"Nice food, but definitely overpriced. Smoking and non-smoking areas are rather virtual. Better try something else for your night out.",The Gym,"{'neg': 0.0, 'neu': 0.646, 'pos': 0.354, 'compound': 0.8519}",0.8519,pos
77,30,"Great location, presentation and general style, to both the venue and menu. However, in practise, my friends and I found the food to be somewhat mediocre. Nothing wrong with it but hard to get excited about. Would re-visit but with tempered expectations.",The Gym,"{'neg': 0.034, 'neu': 0.767, 'pos': 0.199, 'compound': 0.7747}",0.7747,pos
78,50,"Delicious food – we ordered 4 different dishes and all were very tasty and well presented, friendly Romanian service, quirky design – we had a very enjoyable lunch",The Gym,"{'neg': 0.0, 'neu': 0.616, 'pos': 0.384, 'compound': 0.9092}",0.9092,pos
79,50,"Excellent friendly and cool staff. Very good food. Great atmosphere. In the old city, in interesting area.",The Gym,"{'neg': 0.0, 'neu': 0.361, 'pos': 0.639, 'compound': 0.961}",0.961,pos
80,50,The place is amazing. The decoration and how the building is built is magnificent. I went during morning hours to try the brunch pancakes. The pancakes were delicious and the presentation of it very pleasant. My only issue is that the restaurant opens earlier than the time they can serve. I went at 10:15 and i had to wait until 11 when their kitchen would open so that i can have my pancakes. It would be best if their kitchen could start earlier or open their restaurant around 10:45 so that people don't wait.,The Gym,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.9647}",0.9647,pos
81,50,"Everything I've eaten at The Gym has been a revelation, with each ingredient in perfect harmony. Often very busy, but they always went out of their way for us.",The Gym,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.4939}",0.4939,pos
82,50,"I am regular at The gym and I can honestly say that they serve the best coffee, comfort food and quality cocktails. Service is casual and efficient. Prices are very good. I highly recommend this place.",The Gym,"{'neg': 0.0, 'neu': 0.559, 'pos': 0.441, 'compound': 0.9615}",0.9615,pos
83,40,"Very tasty,and very good presentstion of plates,friendly stuff and amazing coffee.A fine option at least for breakfast.",The Gym,"{'neg': 0.0, 'neu': 0.607, 'pos': 0.393, 'compound': 0.8425}",0.8425,pos
