r_points,r_text,place
40,"Very nice and big variety of wines! The atmosphere and the ambience of the place is ok, its not romantic but its a good place for friends to hang out !Service is average, a bit snobbish i would say. If you're not a regular or if you get a bit lost in the huge variety of wines ( most people probably would ), waters will looke doun to you, eaven making you look guilty.Food is good but a bit overpriced, if you get one of the combos you pay for every person but you still get the same amount of food, wich is a bit weird!Overall not bad, and its always there if you have nowhere eals to go !",Vino Cultura
50,"The best wine bar in Nicosia. Nice food, excellent service, right atmosphere and the best of all a big variety of good wines. Sommelier has always something good to suggest. Definitely is the place to be to enjoy a good wine.",Vino Cultura
30,"Nice atmosphere with excellent choices of wine, limited food choices and a bit too dark for my taste",Vino Cultura
40,"Nice food and good wine list! Also, this venu is always busy and bubbly one of the few places in Nicosia. Highly recommended!!",Vino Cultura
50,"Best of its category, their food is delicious and special like no other. The spirits to find are in huge variety. Must visit when in Nicosia",Vino Cultura
40,"Nice place to go with friends or colleagues. Good service, tasty food. Good wine. For the dinner its better to make reservation.",Vino Cultura
50,"We had a great time at Vino Cultura, the service was excellent as well as everything we had. Highly recommended!!",Vino Cultura
50,Its really wonderful place nice food and you can select any kind of wine that you may like. Its also nice place for business diner,Vino Cultura
40,Very nice and worm place but the portions of the food are small and the wine are giid but very expensive,Vino Cultura
50,Excellent service. Excellent dishes. Wonderfu place with good choice of wines and a great atmosphere,Vino Cultura
40,Excellent wine variety and Great atmosphere! Very good service and food! Value of money! Worth visiting!,Vino Cultura
50,We have a weekly meeting there nearly every Sunday. The repetition means we like the place and we get an excellent service. There is a very wide wine selection from many countries and many times have special offers. The staff are very knowledgeable of the wine selection and would always recommend. The food selection is also very good. The atmosphere most times is very festive also and enjoyable.,Vino Cultura
50,A great place with huge variety of wines like no other place in Cyprus and with a unique taste of bites...highly recommended!!!,Vino Cultura
40,"Friendly service, great wine selection - tapas about as good as it gets in Cyprus. Don’t expect Barcelona but you will find something you like.",Vino Cultura
40,A very good atmosphere with high tables and comfortable chairs.The food is interesting yet delicious.The service is very good and most waiters can help you choose a bottle of excellent wine.The wine labels available can satisfy most tastes.The decorations of the place are carefully selected and confirm the quality of it.,Vino Cultura
50,"Food, staff, WINE and the atmosphere in the restaurant are amazing! This is my favourite place now. Very cozy and relaxing environment, the staff is very polite and helpful,the food is very delicious and well served. Highly recommend their unusual halloumi balls!",Vino Cultura
50,The wine list is for every taste.. The food here is excellent with premium service. Highly recommended for food and drinks.,Vino Cultura
40,Visited Vino Coultura with my wife and couple friends- excellent wine list to choose from; polite staff; and delicious food plates for sharing over drinking wine and talking!!! Nice atmosphere- will visit again for sure!!!,Vino Cultura
40,"In the center of nicosia, no view around but very elegant placeOK for parking if you drive thereVariety of different wine bottles as it is a Cava to buy wine alsoFood is very tasty but smalll portionsDon’t go there very hungryAnyway, good for a night out for “cheese and wine”",Vino Cultura
30,"Last week we visited the place for the 4th time in a couple of years. Called to make a reservation but was told that they didn’t have a table. Went anyway to seat at the bar, and found a couple of free tables, and were invited to seat.Ordered the mushrooms, the philly sandwich and a couple of other dishes, and a bottle of red wine. Despite the place having a huge selection of wine bottles, their wine by the glass selection was limited and we were quite disappointed.Overall, the food was average but quite expensive, and the wine was quite overpriced. Not a bad experience, but not a great one either.",Vino Cultura
50,"This is a wine bar with fundamentals. It is not only a wonderful place with great ambiance and decent music, but it is also a very worthy tapas bar. The wine selection is vast and the tapas dishes, are very tasty, aside a couple of them that did not meet my requirements. The meat tapas is much better than the fish tapas so that's a note to take into consideration. Even if other wine bars have opened in town since Vino Cultura made its debut, I still count it as the finest with the most essence.",Vino Cultura
40,"Very nice place, well designed, cosy, nice atmosphere, elegant, polite staff, not too loud not too quiet ! As to the negative side, a bit expensive in terms of not wine products. I am not a wine expert so i wont comment on the price of wine (it's a matter of choice) but we got a cheese platter which costs 22euros, a bit overpriced in my opinion. Anyway for 2 bottles of rose wine, a bottle of water and a cheese platter we paid in total 73euros.",Vino Cultura
50,Loved the finger food! Especially the salad with figs. Great Malvasia wine! Good choice of music. I prefer to book outside on the high tables.,Vino Cultura
50,"Had a dinner at this restaurant, first off the staff are friendly and the food was excellent, every single dish was perfect and I tried the toffee covered mushrooms it was an great dish, if ever in Nicosia I recommend going there worth every cent made for a wonderful meal",Vino Cultura
50,Indeed very good wine. Ask to reserve a table IN THE cellar. It is more private and it is an excellent experience to eat and drink whilst you are surrounded by hundreds of bottles of fine wine.,Vino Cultura
50,"I went there for a dinner with my girlfriend and we were really impressed in every aspect. In terms of service, it really was extraordinary and the manager made us feel welcomed. The food also beat our expectations, I did not expect it to be that good. I recommend to get the Set Menu in order to enjoy a lot of small plates (Tapas), especially if you are hungry. You pay a little higher than the average restaurant, but it really deserves every penny.Some things I would like to recommend to the owner and/or chef of Vino Cultura:1) I found the portion of some plates quite small. This is not a problem if you get the set menu, but individually I believe it is. I am not disappointed at all, but I think they could be a little bit bigger (e.g. octopus)2) In my opinion ceviche should be cured/marinated a little longer in citrus juices in order to get the texture right. Other than that, I enjoyed this plate to the maximum!3) Orzo should have been cooked 0.5-1 minute less. Again it was fantastic as it was.4) It would be nice to update your menu provided online in order to match the actual menu on site.5) Please don't take my comments/recommendations as bad. I really believe that by making these changes you could make the best dinner experience. Wish you all the best :)",Vino Cultura
50,I was excited by the great and fast service. Quality food and excellent wines. I will definitely come back!,Vino Cultura
40,Nice place to just chill and have a good time... Wine is just fab and the atmosphere amazing. Would definitely recommend this venue.,Vino Cultura
50,"Being a Limassol fan, Nicosia can seem dull, urban, sizzling hot & stuck up.However after work wine with dinner on a Tuesday was impressive! Super wines (although none from South Africa but ok lets be patient), especially a Savignon Blanc served by the glass. Divine.Dinner was excellent. Sharing plates with a friend, delicious vegetarian options and wow we were too full to finish 1 salad and 3 tapas plates.Nice ambience, relaxing yet upbeat vibe, good lighting for a wine bar and service. The Manager was Top. Friendly, talkative, knowleagable, classy.Can't wait to go back! Whether it be with the girls, my partner, a professional meeting, all highly appropriate & fun.",Vino Cultura
50,"I am from Nicosia and I always come here when I want to have quality food with a good pair of wine.. Seriously, nothing like Vino Cultura!",Vino Cultura
50,"The food and service are excellent. An ideal place for wine lovers with labels from all over the world,",Vino Cultura
50,Great salads and pizza! As for the place it is really unique and like no other wine bar i ve ever been. Really friendly and helpful personel!,Vino Cultura
50,"Out of all the wine bars/restaurants i have been to, this one takes the gold medal. From first class service (which is unique in Cyprus) to attention to detailed food, an immense selection of great quality wines and to top it all off... the staff know about the products they are selling. You do not find this in Cyprus and the times i have been there, everything remained over and above average. At one point i thought they may have dropped the ball by not admitting to a mistake made within the kitchen, they came through, worked as a team and made it up to their guest. And again, not often you get the waiter, chef as well as manager admitting to a mistake and not blaming you for finding a fault... Well done guys, keep on the great team work...this one is a keeper :)",Vino Cultura
50,The place is just one of the best restaurants in the city... nice food... wines from all over the world and actually u can buy wines from there to take with u... amazing host and very good knowledge about wines by Andreas the sommelier of the place and everyone from the staff so friendly and polite.Tottaly worth it and should try it I recommend it 100%,Vino Cultura
50,"Dined here on a few occasions and I must admit that each time it gets better and better,Excellent Food served always with a smile from the lovely staff,Great atmosphere and a huge selection of interesting wines from all over the world,definitely worth a visit if you are a food lover,my advice would be to go,sit back and relax and let the very knowledgeable Sommelier Andréas take you on a journey of matching food and wine with a interesting twist! Thank you Vino Cultura Team once again..you nailed it!",Vino Cultura
40,"I have been going to this place for years.It’s a great wine bar... Prices are on the upper end especially food wise. The large cheese platter is a bit of a joke... if you breath in too hard, the cheese is gone before your friends could have a piece.Wine selection is one of the best in Cyprus.Idea to the owner:Would be great to have like a VIP wine club card were you would get invited to special tastings and gets special discounts etc.",Vino Cultura
50,"Huge variety of drinks and spirits, really friendly personel, huge variety of cheese and meats , must visit!",Vino Cultura
50,"Visited the place during a Greek wine tasting. I met Greek winemakers, tasted their wines and then we had a great meal. Everything was perfect and I actually loved ravioli and the salmon plate. I will definitely visit them again.",Vino Cultura
50,"This is the best wine bar in Cyprus. It has the most extensive wine list that includes the top notch brands and vintages in the wine world. The Tapas are innovative excellent and make a harmonious perfect match with wines. The big surprise are the staff and the owners of the bar, true wine lovers and professionals, that they bring out all their effort to satisfy you. What about the music? If you like Jazz-Blues visit the place on Thursdays! Live music with one of the best Jazz bands in the Island. Mood-Indigo!I",Vino Cultura
40,"Nowadays, one of the prominent winebars of town, although located on a busy street, the relaxing ambience and carefully decorated spaces, give you a different impression. A great variety of wines and also wine tasting events, and good quality fingerfood, tapas and other dishes to accompany.",Vino Cultura
40,"A fantastic experience with the a great producer Louis Latour . 4 whites and 2 top reds. Combination of food and wine almost perfect. The atmosphere in the private space , cellar, was excellent for the occasion. Cheers to Andreas and the big Louis Latour family",Vino Cultura
40,"vine bar with a variety for any taste and prices. tasty food to accompany your wine, good service most waiters have excellent knowledge on wines",Vino Cultura
50,"I was invited to Vinocultura and was very happily please about the great food, lots of great wine choices, kind waiters and good music.",Vino Cultura
50,"We were visiting friends who live in Nicosia and they took us here. I really liked the place. We sat up on stools at a table. I didn't see the wine list but as this is a wine bar it is a place to go for wine I am sure. My host just ordered his 'usual' Brunello Di Montalcino, well how could you go wrong! It was so good we had 2 bottles!The food was really tasty, they do a great choice of tapas and sharing platters. Just order a load, put it in the middle of the table and tuck in.The service was very good and very friendly, I would go back here without a doubt.",Vino Cultura
40,A variety of good wines to choose. Food is nice but a little bit overpriced. Good service. On a Thursday you can also enjoy a live jazz band.,Vino Cultura
50,Visited for some after work drinks. There is a large list of platters and delicacies to accompany your wine with. The wine list is huge !!,Vino Cultura
50,"Nice place you can spend a relaxing evening .nice music ,delicious tapas and small bites .very big wine list . Everything is good but overpriced!",Vino Cultura
50,"Friends evening out. Lovely Argentinian Rose wine with amazing salad, various tapas and deserts which were just delicious, escorted with lovely music. Very friendly, polite and helpful staff. A must visit!",Vino Cultura
40,"We visited with a group of five on a quiet night. We ordered our wine and some tapas. The wine was amazing, and the staff was very helpful, but the food was nothing special. The atmosphere of this place is very nice and the lighting gives a sense of a very classy place.",Vino Cultura
50,nice place to have a glass of wine and relax with backround music! it serves quality and highness! i really relax there and had a great discussion with good friends!,Vino Cultura
40,"We were a party of 3. We had 5 tapas and a salad. All of them were great.The girl who served suggested the wine after we decided what to eat. She explained great the taste of each one. Very polite.I liked the place, suggesting it, will go again",Vino Cultura
50,We only ate here once but the food was excellent and the wine really good. The staff were efficient and were very knowledgeable about the menu. Would highly recommend.,Vino Cultura
40,"Very nice wine bar, lot f choices , very nice place, good for business , food is ok , I would prefer to have some more traditional choices for the food",Vino Cultura
40,"I visited the place for some business dinner in May. The wine list is quite good, the salads as well. We got a few more dishes and we had an overall good night!",Vino Cultura
50,"A very rewarding experience! First was impressed with the personell. They gave me the impression that they love their job in this place. Very helpful to help us decide what to have. Never needed to call them, always there! Personell seems to be working in harmony between them. The food was more than i expected, fresh and very tasty! You just can't go wrong dining in this place!",Vino Cultura
50,Very nice place for wine and quite dinner with friends or business associates. The staff is quite helpful. The shop has a great variety of wines,Vino Cultura
40,"Vino Cultura is considered as one of the best wine bar restaurants in Nicosia. Personally, I also believe that these guys are doing great job, not only by delivering good food and wine to the patrons, but also in cultivating a wine culture in Cyprus. I had the chance to visit the place many times through the years and I always get surprised by the updated wine list and the delicious tapas. Ambience is elegant and comfort.",Vino Cultura
50,The very best of wine and tapas menu. Service is superb and the staff are friendly and very helpful.,Vino Cultura
50,"This is clearly a first-rate restaurant. The wine list, which is central to the restaurant's raisin d'etre, is long, comprehensive, and includes both all the best Cypriot wineries and a huge selection of foreign items. We found that the wine later was extremely knowledgeable and directed us towards the best and most interesting local wines. The food, which can be had either in small plate – tapas style or as major dishes, was not only well executed but quite original. We found the halloumi cheese dishes and several mushroom dishes to be excellent. In short, the food, wine, and the service, what all excellent.And what is the problem? It is simply that the restaurant allows – even encourages – – smokers. Cyprus must be one of the last countries in Europe that allows smoking in restaurants. I can only conclude that the management has determined that the local customers, who apparently appreciate smoking, are more important to their bottom line then the non-smokers. It is true that we were placed in the non-smoking section, but after about a half an hour the stench from the smokers began to permeate our area. It got worse as worse as the night proceeded. I can only suggest that you arrive early and try to leave before the smokers have completely taken over the restaurant. I really find it hard to understand why a restaurant that takes such exquisite care with its cuisine, and clearly understands that Wine does needs to,be carefully appreciated, allows this kind of environmental pollution. Please go to the local today and enjoy the wonderful food and the excellent wines – – but do so at your own risk if you arrive much later than 7 PM!",Vino Cultura
40,I like that place a lot. Very nice place. The staff very welcoming. A little bit expensive. We had salad and pizza.,Vino Cultura
50,Cosy ambiance in a winery atmosphere with excellent choice of wines from around the world. Fusion cuisine with tastes that easily surpass the best of restaurants ultimately coupled with outstanding service and prices. Highly recommended for all occasions. Well done.,Vino Cultura
50,"Great selection of vine and friendly staff.Food concept is ""tapas like"" when you can share any dish with friends. Portions are normal-sized so you may try several dishes, unlike many Cypriot taverns/bars. I tried most of the dishes and they are delicious.For sure the place to visit for a good conversation.",Vino Cultura
50,Food was great as always!!! Wine proposed by the sommelier was right on spot!! A place where they know what the customer wants and they deliver. Excellent team vino!,Vino Cultura
50,"By far the best wine bar in Nicosia, capable of competing international wine bars too. The staff are very helpful and know their wines well. Very relaxed atmosphere with great wines and platters to share with friends! I always go there when I'm in Nicosia and want to enjoy some quality wine. Must visit!",Vino Cultura
40,I heard about this place and finally I had the chance to be there with some local customers. Definitey a particular place to be. We had dinner outside but I had a chance to take a tour inside in the two exclusive cellars : one at the restaurant ground floor level and another once ( with exclusive selected wines ) upstairs. Food was nice and we enjoyed all dishes in a pleasant and relaxed atmopshere. Good and professional service by polite waitresses.,Vino Cultura
50,"The exterior of the place doesn't give credit to the marvellously designed interior, at the same time both unpretentious and exquisite.Surely one of the better selections of wines catering to most budgets and tastes, the jovial and personalised service, seeing to aquire customers' preferences first backed by communicating a saturated and knowing awareness of wines, followed by demonstrations of a few choices (and landing with the perfect bottle) made our night. All this without fuss or snobbery, with humour and light conversation. Decent cuisine ('tapas', in other words small portioned plates) of well prepared food compliments the whole experience.A word of advice: ordering the fixed menu is advisable for larger groups, as the price per quantity would drop substantially.",Vino Cultura
50,"If you are Nicosia and want to enjoy some great wines and a wonderful selection of tapas, this is the place. The wine bar/restaurant is associated with a wine store, so the selection of wines is almost endless. The catalog is more than 100 pages long, containing everything from a $3750 bottle of Chateau Petrus to $15 bottles of Greek and Cypriot wines. Fortunately, the staff well know their wine and are happy to share their knowledge. The atmosphere is very pleasant--and quiet until 9:00 PM most nights.",Vino Cultura
50,"If you are Nicosia and want to enjoy some great wines and a wonderful selection of tapas, this is the place. The wine bar/restaurant is associated with a wine store, so the selection of wines is almost endless. The catalog is more than 100 pages long, containing everything from a $3750 bottle of Chateau Petrus to $15 bottles of Greek and Cypriot wines. Fortunately, the staff well know their wine and are happy to share their knowledge. The atmosphere is very pleasant--and quiet until 9:00 PM most nights.",Vino Cultura
50,"I like going to this place, that is when u can get a table as i do not like booking well in advance. The food is very nice,the selection of wines is also amazing. Also the atmosphere is very cosy..Could improve a bit on the service.",Vino Cultura
50,This is a consistently great place with an extensive wine list and a very well chosen (and seasonally changing) tapas menu.The owners are always on site and they have built up a loyal clientele based on excellent service and friendly staff.The décor is very tasteful and part of the establishment is a wine cellar where tastings are frequently organisedThey have live jazz some nights but the piped music is also very tasteful and loungy.This is a very good for anyone who enjoys great wine in a casual but smart environment.,Vino Cultura
50,"Great wine list, great atmosphere and fantastic staff! I would definitely go back again next time in Nicosia.",Vino Cultura
40,I liked the place and loved the wine. The staff knows the drinks and wines and is very helpful. I tried some of the dishes which were very tasty. The prices are way to high though. Not visiting again if the prices continue to be so exorbitant.,Vino Cultura
50,"What a gem to find on my last night in Nicosia for business. This mild-mannered wine bar/restaurant was the best and most enjoyable surprise of the trip. After looking through the menu, our party decided on ordering one of the three complete meal menu options. After that, the food seemed like it would never stop coming. Don't think of this as a dinner, rather as a dining experience served with all of the experiences in a more more upscale restaurant. The tapas-style dinner was a delight, the variety and pairing of the food was genius, and our server knew the menu and made some superb recommendations. The courses were part food and part art, and we had a spectacular experience. The only downside . . . it was our last evening in Nicosia and we would not have another opportunity to experience Vino Cultura again. Go, eat and fall in love with this bar-restaurant. It will be impossible to be disappointed.",Vino Cultura
10,"Was very disappointed with the service and quality of food served... Went as a romantic evening, ordered tapas and we had to remind the waiter two times to be served a piece of meat and bread after two hours ! We asked for dry wine and were served semi-sweet, and forced to leave when new customers came in. Will never go back again",Vino Cultura
50,"One of my favorites! Great wine, great tapas, bar like atmosphere what else could you ask for a great night out? Prices.....well prices can vary from reasonable to a bit on the high side especially if you order tapas on a piecemeal basis. Be wise however and order from the set menus and you won't feel you have paid much for the quality and quantity you will get. Definitely will visit again and again!",Vino Cultura
50,The best wine list I seen in my life. Good wines you cant find anywhere and good choices of tapas. Highly recommended!,Vino Cultura
50,"Vino cultura is a one of a kind in Nicosia; there is other wine bar/tapas place just like it. It has its own style and always has a lovely yet relaxing atmosphere. The waiters are very polite and helpful, service is excellent and always on time. The food is not only exquisite, but it is always prepared and presented in a nice way. Highly recommended, do not miss out!",Vino Cultura
50,"I've been visiting this place for years and it is amazing. The quality of the food and the variety of wine remains up to standards, as one would expect from a wine bar. Vino of course is more than just a wine bar, it has a philosophy on its own which one understands when they visit it. The menu is quite extensive with reasonably prices options including pizza, fish and meat tapas, cheese platters and salads. Best to select a few dishes and share. My review would not be complete without mentioning the impeccable service. The waiters are attentive, if not too much attentive at times! Vino has been and will continue to be a favourite place to hang out with friends!",Vino Cultura
50,"This is a great restaurant and bar all round. There is a great variety of food and wine and it is quality food. The service is always very efficient with polite, capable and pleasant staff. I have been going here for years and the quality hasn't gone down. Definitely worth booking here for dinner, drinks with friends or meetings.",Vino Cultura
50,"I've been to VC many times and the food, wine, and service are excellent. The staff is always friendly and accommodating. The food is creative and tasty with a variety of choices. And, of course, the wine list is extensive, both in varieties and geography.I have attended both business dinners and dinner parties at VC and the atmosphere is great for both.",Vino Cultura
50,Amazing food and excellent variety of wines that can satisfy all different types of wine lovers! Recommended without any doubts!!!,Vino Cultura
50,"What a wonderful spot in Nicosia!!!!! The wine list is selected with such a care!!! The food is great with a large variety of platers and plates to share!!!! Really the place to come, relax and spend a wonderful time with your friends and coworkers!!!!",Vino Cultura
50,Love it!!!! Absolutely recommend it!!! Excellent wine and food accompanied by wonderful relaxing music.,Vino Cultura
40,Very good variety and quality of wines. The food is delicatessen and focused in a wine experience. The place is very well decorated and very warm atmosphere .,Vino Cultura
50,"The food is amazing. Great ingredients. Very fresh and delicious. The menu is fantastic and the combination of ingredients is exquisite. The food is very well cooked. Not bland or dull or over/under cooked, which points to a very good chef. Excellent and wide range of wine. Service is top notch. The price is a little high but for top quality food, thats the price to pay. Overall, I enjoyed my experience very much!",Vino Cultura
50,"Few days ago i had attended one of the Wine Master classes Andreas the owner is organizing. After that we stayed for dinner and that was my first time we ate there. We tried many different dishes, all very tasty. Best i can say was the Tuna Tataki from Cyprus Tuna, and the pizza. We had couple of different but has a huge selection and cant think any better place to drink a nice bottle of wine. It was Thursday night and was live jazz music, place was full with very nice people and all looked to enjoy there. Would love to visit again and recommend it to anyone!",Vino Cultura
30,"Quite a nice, elegant place for a glass of wine and something on the side. I expected a bit more in terms of the food, since the taste and the freshness was not corresponding to the price. For wine and cold plates, it is a very good place. For an exceptional dinner it needs a few more touches",Vino Cultura
50,"This wine bar has a very good reputation in Nicosia and I can certainly vouch that it deserves it. Polite helpful staff, excellent food, an extensive cava with staff on hand to help with your selection. It has a certain standard that is always maintained and the music is just right. Having sampled various dishes, including their amazing platters, I was amazed to find out that the chef, Andreas, did not study abroad but here locally in Cyprus. He himself is a real treasure, very inventive and creative dishes. For me, eating inside the Cava area itself is a joy, wonderful atmosphere and to be surrounded by bottles of nectar is so delightful! Will be on my regular places to go to and would definately recommend to friends and family.",Vino Cultura
50,Nice place Good atmosphere Great selection of wines Good food Overall experience must say that it's great but do expect to pay a bit more than the usual wine bar.,Vino Cultura
50,Vino Cultura offers an extensive variety of good wines from various parts of the world. Its cheese and meat platter is delicious. It has a pleasant ambiance and good service. The staff are knowledgeable and willing to offer advice. All in all an excellent wine bar!,Vino Cultura
50,"We were here twice during our stay in Nicosia - for dinner and for the Jazz night. The cellar offers a great choice of wines (and cocktails), the flavors were unique and the staff was very very friendly! Totally recommended!",Vino Cultura
40,"An agreeable wine bar with an excellent choice of wines (except for the lack of Ribera del Dueo and Priorato). Service was excellent and attentive. The food was uninspired but we were there for the place and the wine. We will go back, though probably not to eat.",Vino Cultura
40,This was my second visit in the last few months. There is a great wine list and really great tapas type food. The fillet steak dish is particularly good.,Vino Cultura
