r_points,r_text,place
40,"Everything that we ordered (and we tried many plates from their menu that offers a wide variety of choices) was very tasty, well prepared and nice looking. The service was fast and effective and the place nicely decorated. Something you suspect during the meal and you feel after the meal is that some dishes are overdone in salt and spices, and that may produce indigestion to sensitive persons.",To Elliniko Ouzomezedopoleio
20,Medium to low quality which makes it even more frustrating if you consider the high prices! This place is seriously overpriced for the quality it offers. I don’t know if it started well and now the quality is deteriorating.. I can get better food in my neighborhood’s kebab place. Also they have only one choice of wine in a glass.. calling it “house wine”. Terrible! I didn’t even see where it came from! There are loads of taverns in Nicosia.. Don’t waste your money on this one…,To Elliniko Ouzomezedopoleio
40,"We visited the restaurant for dinner with family - the selection of dishes is good and the ingredients are fresh.I strongly recommend chicken Souglaki, village salad , kolokythokeftedes,However Sone of the portions are rather small and the prices compared to the portion is high..However I will visit again with my family we overall liked the quality.",To Elliniko Ouzomezedopoleio
50,"Super nice and clean interior, very professional and polite staff, and the food is indeed great. Inspired by northern greek (thessaloniki's) regional cusine, but also including many products (cheese, meats, salads, omelletes), and recipes from across greece's culinary tradition, the place is probably the closest as it gets to tasting good quality traditional greek dishes and meze. A fine place.",To Elliniko Ouzomezedopoleio
50,A very traditional place that reminds you Greece but also serves you GREEK food that you think you are in Greece. The staff is amazing as well as the food. It's very good and i will be visiting it again very soon as it's AMAZING.,To Elliniko Ouzomezedopoleio
50,"Tasty and plenty of food also for vegetarians. Nice place. Food for all tastes, meat, fish and vegetables.",To Elliniko Ouzomezedopoleio
40,"Situated next to Hilton Park Hotel. Very tasty food, slightly on the expensive side. Waiters are knowledgeable",To Elliniko Ouzomezedopoleio
50,"Amazing Greek cuisine, top taste and quality, excellent service. Highly recommend the grilled chicken and staffed eggplant!",To Elliniko Ouzomezedopoleio
40,"It’s always a pleasure to eat at this restaurant and there are too many things to choose. It’s a bit expensive, but it does worth to try!",To Elliniko Ouzomezedopoleio
40,"Very nice place, favourite place of our cypriot friends. The kitchen and dishes are very greek (don't mix with cypriot!) but 4 stars are only for one disadvantage - I was driving hence not drinking (cypriot people used to soft drink when driving but we, belorussians, don't at all) - there were no options for non-alcohol menu. No juices, no packet juices, no even tea! Only cypriot coffee, water and drinks like local Fanta, Cola and Sprite.But if you drink - it's 5 stars and awesome )",To Elliniko Ouzomezedopoleio
40,This is a nice casual place where you can enjoy very tasty starters which you can share.dishes with cheese and feta. I recomend the pork chop and pork souvlaki with nice fries Prices moderate I recomend it for a nice casual night out with friends,To Elliniko Ouzomezedopoleio
40,The restaurant is always nice and clean with helpful personnel. The variety of Greek food but there is an inconsistency on how the food is prepared. Sometimes the meats are really good and the rest is average and sometimes the opposite happens. General I am very satisfied with the quality and the prices. I would recommend this restaurant to anyone wanting a good Greek restaurant around Nicosia.,To Elliniko Ouzomezedopoleio
50,"Excelent service, top quality food, and overall an amazing experience!Highly recommended for casual or business eating!",To Elliniko Ouzomezedopoleio
10,"The meat I ordered was not fresh, got poisoned really bad. Shame, I really thought better of the place. Never again.",To Elliniko Ouzomezedopoleio
50,Excellent tasty food with many choices that would satisfy every demanding customer professional and friendly service!!! Totally recommended !!! Don’t forget the deserts definitely worth every bite,To Elliniko Ouzomezedopoleio
50,A very nice designed restaurant with delicious food and good service. I certainly recommend a visit.,To Elliniko Ouzomezedopoleio
40,"A decent greek restaurant, with good food and service. Great decoration as well. Nice environment, i strongly recommend it.",To Elliniko Ouzomezedopoleio
50,"Excellent presentation of menus., plates and quick professional service... Professional personnel. Relaxing atmosphere. It was an unforgettable time.",To Elliniko Ouzomezedopoleio
50,"Excellent food, original Greek restaurant. High quality of service and nice atmosphere. Totally recommended",To Elliniko Ouzomezedopoleio
50,"Great food for all tastes, beautiful environment and friendly and polite people. Highly recommended!!",To Elliniko Ouzomezedopoleio
50,"The food is excellent, it has a lot of options for vegetarians. The Staff is very friendly and service quality is top!!! Atmopshere great!!!",To Elliniko Ouzomezedopoleio
50,"Maybe the only original Greek restaurant with authentic traditional greek recipes and same quality of food from the first day.It is very rear to find out a place that keeps the standards so high,like this!",To Elliniko Ouzomezedopoleio
50,‘To Elliniko’ is an amazing Greek restaurant and I will definitely return when I am back to Cyprus again. An excellent and a professional service; Tasty Greek food with a lot of choices on their menu and great starters! A nice place with a character and a clever decoration! Many thanks to Savvas and his amazing team at for taking care of us! Super!,To Elliniko Ouzomezedopoleio
50,Great food! Everything was so tasty! There is a lot of choice for people that are not eating meat. Definitly will come back to this nice restaurant.,To Elliniko Ouzomezedopoleio
40,"A restaurant Located in Hilton Park Hotel with many Real Greek flavors combined with a warm atmosphere. Beautiful environment, with amazing traditional dishes !!!!!!!",To Elliniko Ouzomezedopoleio
50,"Graduating from Greece we missed a place to enjoy meze dishes with tsipouro otiginal Greece , friends recommened the place and its worth . Amzing place nice atmosphere and friendly and fast service . About the food is just awesome",To Elliniko Ouzomezedopoleio
50,"I have visited To Elliniko Ouzomezedopoleio many times before but always as a ‘regular’ customer.I therefore know the food, .... and I know it always delivers in both taste and quality. Never have I been with a group though but we decided to give them a chance for our business outing.Boy, did they deliver !We, a group of 22 people, arrived a little early but this didn’t matter to the kitchen as before long the dishes started coming out. Yes, we agreed a menu up-front so the kitchen knew what to expect .... but it usually takes time for a kitchen to get up to speed. Not here ! .... delicious dips and small starters were put on the table in no time, the drinks arrived .. and people were getting comfortable ... having a great time.From there onwards .. it went only crescendo! Given that we had many foreigners in our group, we decided to go with a nice selection of typical Greek food. I don’t know if a Greek restaurant finds it harder or more easy to please foreigners (as they don’t know what to expect) ... but I personally was very happy to observe that all the Cypriots present (I’m Dutch myself) were really impressed by the food. And our foreign friends were also blown away.To put a long story short; we had a great evening. The service is excellent ; both friendly and professional ... no request seems to be “too much” for them to handle.I recommend for you to give them a try yourself, you will not be disappointed!",To Elliniko Ouzomezedopoleio
50,After trying almost all dishes ! we really enjoyed seafood and especially the baked sea bread and small meze like salted/ Marinated fish really tasty!!!!,To Elliniko Ouzomezedopoleio
50,"Unsusual decor, modern with a touch of old greece. Scrumptious is the only word to describe whatever emerged from the kitchens, salads and dips and souvlaki - could not reach the dessert stage as the appetizers filled us up.",To Elliniko Ouzomezedopoleio
50,"First time we visit the place , the place is very nice really reminds us places from Greece , original greek food nice atmosphere ane polite and friendly service",To Elliniko Ouzomezedopoleio
50,Have been in the place many times ! One of the place that keeping same atmosphere and still remains busy! We really love the place and all plates they have ...,To Elliniko Ouzomezedopoleio
50,Once more on holiday in Cyprus and visiting our family in Nicosia for the weekend. Just had a Fantastic takeaway. Really is the best. last year we ate here in the restaurant again perfect. Very attentive staff. A must visit while in Nicosia.,To Elliniko Ouzomezedopoleio
50,"If in the neighbourhood this is a good restaurant for local food. We had souvlaki and chops and salads. Really enjoyed the evening, good service and nice environment.",To Elliniko Ouzomezedopoleio
50,"A place to be with frinds, guests very satusfied about it ! One of places that reminds greek place! Dishes athmosphere service is just awesome!!!!",To Elliniko Ouzomezedopoleio
50,Visiting the place many times we had try almost all dishes . All dishes have excellent taste and quality. About the restaurant and the atmospher is just amazing!,To Elliniko Ouzomezedopoleio
50,Friendly place!! Good food!! Nice environment!! Good quality of food and friendly staff!! Everythink was good!!,To Elliniko Ouzomezedopoleio
50,Visiting the place twice we are very satisfied about food and prices . Very kind staff and helpful . About the restaurant is just amazing . The best Greek food in the capital city . Must visit!!!!,To Elliniko Ouzomezedopoleio
50,"Fantastic time in a fantastic place with friends. We just met what we hear about this amazing place Elliniko Ouzomezedopolio.very nice atmosphere ,huge menu of dishes and normal prices.nice and polite service , A place to visit!!!",To Elliniko Ouzomezedopoleio
50,Huge menu only place that reminds greek meze fast and friendly staff really nice atmosphere higly recommended!!!,To Elliniko Ouzomezedopoleio
50,Excellent service and great atmosphere! Very nice food and drinks. Recommend for families and couples!,To Elliniko Ouzomezedopoleio
40,"I have visited several times, mostly with family and also foreign guests for business lunch or dinner.This is one of the few places in Cyprus where Greek food actually resembles the one you get in Greece, includes many old-school traditional dishes, all the meats are well cooked (pork chops, chicken souvlaki and fillet are juicy and delicious, never dry), although there is a tendency for over-salting…The variety is great, there is something for everyone, but it may be confusing to choose from such a long menu.The staff is fast, polite and helpful, the atmosphere is unique and a sort of an entertainment by itself, can get quite noisy though and the lights are too strong to my taste.As for the price, you can easily have a filling tasty meal on a budget, but if you fall into the trap of trying-out a selection of several hot and cold dishes with your ouzo then you may be unpleasantly surprised with the bill.",To Elliniko Ouzomezedopoleio
50,"I visited the place with 2 colleagues as we were staying in Hilton Park. Fava was top, seafood risotto great, giants mediocre. Service was fast and staff was very friendly. I recommend this restaurant.",To Elliniko Ouzomezedopoleio
50,"I always like to eat the food of the country I’m in so headed straight for Elliniko. The food is excellent, but beware, the portions are huge. I have had dinner there 2 nights running and have really enjoyed everything. I recommend a glass of ouzo to finish off. The service is nice too.",To Elliniko Ouzomezedopoleio
20,"It wasn't what it was expected to be; thoroughly underwhelmed expectations. Food was neither the best in its category, nor the cheapest, nor memorable, nor worth it. I guess what I'm trying to say is it's ok if you're there and you're getting something fast for the road but I wouldn't plan a night out there.",To Elliniko Ouzomezedopoleio
20,"Just a food, some of it was too salty, some overcooked, some tasteless. We took Armenian pastourma (too salty and the garnish didn’t compensate its saltiness), grilled octopus (which was dry and chewy like a rubber) and sardines (tasteless and dry). Never go again and do not recommend anyone at least if you are not starving or have no choice.",To Elliniko Ouzomezedopoleio
50,"Been there twice the past 12 months and theie food is amazing, service is great. The only thing i would change is that they bring the food too fast. It would be better if they paced it a bit.",To Elliniko Ouzomezedopoleio
50,"The food here is delicious! greek , mediteranean taste and aroma in all dishes. you can either have a main meal or share different kinds of small dishes, like a meze. but not with traditional meze dishes like in greek taverns! Ellinikon is one of a kind. Not a restaurant, not a tavern, something between!The staff is excellent, help a lot and are aware if you need something! They are very kind and the mananger is a Great Guy !! :)Souvlaki chicken was my favourite, saganaki, ravioles and the cheese with honey!I also tried some of my brother's giaourtlou which was very nice even if it wasn't my taste.I highly recommend this restaurant!!!!!!",To Elliniko Ouzomezedopoleio
50,"First and foremost, we have to be clear that this is a typical Greek (i.e. Greece as opposed to Greek Cypriot) meze restaurant. The difference is that you pick and choose what dishes you want to eat, as opposed to the stereotypical Cypriot meze (where everything is already chosen for you). It's just how I like it. The service is great and, on a Saturday night there was a real buzz about the place, people enjoying their meze with family and friends.With such an extensive menu, there really is something for everyone. I cannot wait to go back.",To Elliniko Ouzomezedopoleio
50,"I visited the restaurant many times, either with friends or family. Every time we left very happy, enjoyed our meal, the taste, portion, combinations. The staff is always friendly, smiling, willing to help even the most demanding, hard to satisfy people like my mom :) by suggesting dishes, what's new, or according to the person's preference. Another nice thing about it is that there are options for vegetarians and vegans too so this will not stop them from eating out with their meat eating friends. As vegan, ask for 'nistisima'. I usually take fava or peas or bins, aubergine with tahini, kipos tou papou salad without cheese. I would suggest for vegetarians the zucchini balls and the saganaki cheese with crust and honey on top they are both very tasty!! or one of the fish/seafood dishes. As meat eater (when i visited the restaurant 2 years ago) i remember I liked the chicken souvlaki. Worth the visit, make sure you reserve in advance and prefer visiting on a weekday for a more relaxing atmosphere.",To Elliniko Ouzomezedopoleio
50,"Very pleasant atmosphere and friendly staff! The food is very tasty! Whenever i am in Nicosia this restaurant is our first choice. Even if we couldnt decide, the waitors were always helpful with suggestions. Worth the price but make sure to make a reservation especially during weekends!",To Elliniko Ouzomezedopoleio
40,"The food came fast and it was well cooked.mostly meat dishes and fried calamari. The salad was fresh and the staff polite and welcoming. However, we were seated next to the door and it was freezing cold. Also, the smoke from the smoking section kept creeping in and it felt like we were sitting in the smoking area to be honest.Dessert was fine too. We had a couple of pieces that we all shared.Again the food was great and the quantity,too,but it was expensive. We paid 30-35 euros per person with no wine. Just soft drinks and a couple of beers.Additionally they only serve esspresso and cyprus coffee. No other hot beverages which was a pity sincevit was so cold outside.Overall a nice place but you can't go there regularly.",To Elliniko Ouzomezedopoleio
50,"Fantastic restaurant, excellent food, lovely atmosphere and quick service!!! You have to try kaserokroketes are delicious👍",To Elliniko Ouzomezedopoleio
50,"Unique dishes and wonderful tastes that give you a delightful experience..great quality of food, service and enviroment..",To Elliniko Ouzomezedopoleio
50,Lovely atmosphere with very good service and delicious plates and desserts!!!! Highly recommended!!!!!,To Elliniko Ouzomezedopoleio
50,"Great place to enjoy high-quality food ,busy restaurant but the service was quick and efficient. Lovely atmosphere and delicious food!! Highly recommended:)",To Elliniko Ouzomezedopoleio
50,"On the strength of past experience, the “To Elliniko Ouzomezedopoleio” is a very nice place to go for a meal. So there we went again for a Friday dinner and did not live to regret it.Always, it is imperative that one books one’s table several days in advance, as demand for this restaurant is high. On the plus side, booking a table is a simple and hassle-free process.The place was spacious, very clean and decorated in a unique way. The waiters were very pleasant and courteous and service was very efficient. The starters (Dakos Cretan Salad and Kolokithokeftedes) and the main dishes were first class: nicely cooked, very well presented and very tasty; what is more the quantity of the main dishes was enough to fill even the biggest stomach.“To Elliniko Ouzomezedopoleio” have lived up to, and enhanced their reputation. We look forward to going there again!",To Elliniko Ouzomezedopoleio
50,delicious restaurant very easy from the hotel Hilton lots of choise very nice personnal delicious food,To Elliniko Ouzomezedopoleio
40,bright and airy place to eat went here mid summer and very nice experience. I had some local meat dish with others enjoying varied dishes overall very tasty as we sampled each others dishes. pricing was average and worth the money will return again soon.,To Elliniko Ouzomezedopoleio
30,"The food was nice, but not great. Staff were very attentive. Restaurant is quite big with a varied menu but not particularly cheap. Ate better meals away from the hotel.",To Elliniko Ouzomezedopoleio
40,"I had a solitary dinner there - having there on business alone. The place is large enough so it didn't matter very much. The menu offers both fish and meat, and quite extensive too. I took grilled sardines and they were absolutely fresh as well as beautifully presented. For a hotel restaurant, I could not fault.",To Elliniko Ouzomezedopoleio
50,The original Greek cuisine at your plate. The cuisine is immaculate. Small treasures at your plate. Little bit expensive but for that taste you have to pay gold. If you taste the original pasturma you are going to thank me.,To Elliniko Ouzomezedopoleio
50,i have visited the restaurant several times over the last 6 months. The service is excellent. the food is traditional and tasty The service is excellent,To Elliniko Ouzomezedopoleio
50,The best greek food! Its my favourite option for lunch during work days!If its for weekdays there are many options for the quick lunch offer (12:00-16:00) where you can combine different appetizers with different main dishes every time! My favourite combo is the aggourontomata salad or kolokythokeftedes with chicken fillet or souvlaki which are considered as healthy options since are cooked on grill!,To Elliniko Ouzomezedopoleio
50,The food is very good and the service is excellent. It is very good for a casual or a business meal.,To Elliniko Ouzomezedopoleio
40,The food was mediocre to good. The oil in the salad was tangled and smelled awful and the “yiaourtlou kebab” had a strange and unpleasant smell. Potato chips and chicken kebab were super. Desserts were delicious and service was OK.,To Elliniko Ouzomezedopoleio
30,"Nice menu with delicious, freshly made and tasteful dishes but the price and quantity is disappointing",To Elliniko Ouzomezedopoleio
50,Excellent food and fast service. Very polite waiters and very professional! I have been a regular customer for 2 years and the food is getting better and better! Keep it up!!,To Elliniko Ouzomezedopoleio
40,"We were staying at the Hilton and we really didn't have many options and thought why not try this restaurant. I had the grilled calamari which was very nice. The restaurant was very clean, the service was efficient and the food was great. It is a good idea to book as it does get busy.",To Elliniko Ouzomezedopoleio
50,A different view of Greek cuisine with dishes not found easy elsewhere. It was a nice surprise visited with family,To Elliniko Ouzomezedopoleio
50,"A modern Greek cuisine restaurant situated inside Hilton park Nicosia as a part of the second restaurant of the hotel (with Japanese Akakiko). Serving delicious salads cold and hot mezze dishes and dips and a big selection of Greek local cheeses. For main there is a great selection of meats and fish grilled and oven cooked in large portions.Excellent restaurant and fast service. Average prices, and upscaled place. Loved it",To Elliniko Ouzomezedopoleio
30,"We were there last week, OK i was really frustrated as i couldnt find parking nearby. When there is a wedding party in the hotel, dont expect to find parking nearby. Anyway the problem was my food, i ordered this beef with mashed potato, called a name i cant remember... meat was not too hot, and before i finish my dish the meat was cold - maybe the kitchen staff didnt reheat it enough :) we were offered desserts and it was a nice gesture but really i wasnt excited.. better luck next time for me. The staff was very helpful and the manager was a nice guy but ....",To Elliniko Ouzomezedopoleio
50,located very centrally. seating in & out. lovely interior. great quality greek dishes from fish to meat and salads from various cuisines of Greece . very friendly & helpful staff. great prices will definitely visit again.,To Elliniko Ouzomezedopoleio
50,"Have visited on many occasions. These guys maintain a good quality consistency (the number one criterion for great restaurants and the one at which most fail). Mouth-watering Greek tastes, fava beans, black eye beans with dill, pastourmali, a variety of Greek cheeses,agiorgitiki tigania, oven baked sardines and many more.... If you like authentic Greek tastes, this is a great choice, possibly one of the best you can get in Cyprus.",To Elliniko Ouzomezedopoleio
50,As usual the food from the starters to the main and the desert reminds us the real Greek food with emphasis to Crete island. The food was very good and the service perfect.,To Elliniko Ouzomezedopoleio
50,"greak greek tastes we tried the calamari skewer, the mushrooms tigania, pork tigania, salad, and a few more all was delicious!",To Elliniko Ouzomezedopoleio
30,Very nice place with nice setting and smart decor. Service was good as well. However the food quality and quantity was average especially at the prices offered.,To Elliniko Ouzomezedopoleio
50,"Exceptional Greek cuisine, menu reminds me my trip to Santorini and Paxous Island's.That was my first time visiting this restaurant in Nicosia and for sure i wouldn't except to find this kind of dishes in Cyprus.This place don't serve the classic meze dishes but as the name says it serves authentic Greek dishes that you find in Greek islands.A variety of salads, grilled meals and seafood, what drove my attention was the seafood section with plates like fava from Santorini and seafood barley.I choose the Kritharoto barley risotto with seafood and it was delicious, presentation and taste was amazing.My new favorite place in Nicosia.Definitely recommended.",To Elliniko Ouzomezedopoleio
40,"Absolutely perfect food, all the dishes were very tasty. Very good service and polite staff. Just one parameter that can be improved: we seated at the terrace facing the main road and our plates (although facing upside down) and cutlery were dusty. It would be better not to have the tables already set up but prepare upon guests arrival.",To Elliniko Ouzomezedopoleio
